llm_model;dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J10530;False;;63.58237028121948;total_tokens: 4660, completion_tokens: 927, prompt_tokens: 3733;0.12552;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J10754;True;CWE-129;16.468580722808838;total_tokens: 833, completion_tokens: 266, prompt_tokens: 567;0.028454999999999998;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11014;True;CWE-190;18.226126432418823;total_tokens: 1215, completion_tokens: 334, prompt_tokens: 881;0.038265;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J10755;True;CWE-129;18.850777626037598;total_tokens: 1439, completion_tokens: 370, prompt_tokens: 1069;0.043785;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J10738;True;CWE-787;19.069090843200684;total_tokens: 908, completion_tokens: 323, prompt_tokens: 585;0.033;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11338;True;CWE-129;19.229621648788452;total_tokens: 830, completion_tokens: 285, prompt_tokens: 545;0.02955;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11176;True;CWE-125;19.313585996627808;total_tokens: 859, completion_tokens: 305, prompt_tokens: 554;0.031184999999999997;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11015;True;CWE-789;19.320093154907227;total_tokens: 1981, completion_tokens: 335, prompt_tokens: 1646;0.049815;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11177;True;CWE-129;19.39089846611023;total_tokens: 1076, completion_tokens: 364, prompt_tokens: 712;0.03798;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J10739;True;CWE-129;20.955018281936646;total_tokens: 1384, completion_tokens: 383, prompt_tokens: 1001;0.04374;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11339;True;CWE-129;22.327149868011475;total_tokens: 1452, completion_tokens: 366, prompt_tokens: 1086;0.04374;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11338;False;;51.296401500701904;total_tokens: 3429, completion_tokens: 736, prompt_tokens: 2693;0.095595;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11177;False;;51.95587086677551;total_tokens: 4314, completion_tokens: 886, prompt_tokens: 3428;0.11787;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J10755;False;;52.861248254776;total_tokens: 5334, completion_tokens: 848, prompt_tokens: 4486;0.13089;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J10754;True;CWE-789 CWE-129;53.058614015579224;total_tokens: 3717, completion_tokens: 855, prompt_tokens: 2862;0.107055;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11176;False;;54.89402723312378;total_tokens: 3673, completion_tokens: 847, prompt_tokens: 2826;0.10591500000000001;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11014;True;CWE-789;55.10077142715454;total_tokens: 4563, completion_tokens: 775, prompt_tokens: 3788;0.11494499999999999;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J10739;False;;55.51994276046753;total_tokens: 5242, completion_tokens: 898, prompt_tokens: 4344;0.13251000000000002;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J10738;True;CWE-125 CWE-787;57.07771587371826;total_tokens: 3862, completion_tokens: 877, prompt_tokens: 2985;0.11055000000000001;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11339;False;;58.12442970275879;total_tokens: 5385, completion_tokens: 853, prompt_tokens: 4532;0.131955;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11015;False;;60.52718544006348;total_tokens: 7209, completion_tokens: 959, prompt_tokens: 6250;0.165675;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11608;True;CWE-129;14.821430444717407;total_tokens: 901, completion_tokens: 282, prompt_tokens: 619;0.030434999999999997;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11558;True;CWE-129;18.44575023651123;total_tokens: 923, completion_tokens: 318, prompt_tokens: 605;0.032924999999999996;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11609;True;CWE-129;20.176223754882812;total_tokens: 1586, completion_tokens: 330, prompt_tokens: 1256;0.043590000000000004;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11559;True;CWE-129;22.16560983657837;total_tokens: 1570, completion_tokens: 374, prompt_tokens: 1196;0.045989999999999996;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11609;False;;51.282023429870605;total_tokens: 5748, completion_tokens: 804, prompt_tokens: 4944;0.13446;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11608;False;;52.5148389339447;total_tokens: 4010, completion_tokens: 922, prompt_tokens: 3088;0.11547;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11558;False;;53.29719829559326;total_tokens: 3825, completion_tokens: 844, prompt_tokens: 2981;0.10801499999999999;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11559;False;;61.97045826911926;total_tokens: 5964, completion_tokens: 998, prompt_tokens: 4966;0.14933999999999997;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12752;False;;19.49104142189026;total_tokens: 722, completion_tokens: 250, prompt_tokens: 472;0.02583;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12498;True;CWE-129;19.787425756454468;total_tokens: 966, completion_tokens: 241, prompt_tokens: 725;0.028949999999999997;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12753;False;;20.648811101913452;total_tokens: 1230, completion_tokens: 309, prompt_tokens: 921;0.036989999999999995;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12327;True;CWE-129;20.713805198669434;total_tokens: 1142, completion_tokens: 309, prompt_tokens: 833;0.03566999999999999;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12291;True;CWE-20;21.335397720336914;total_tokens: 1613, completion_tokens: 308, prompt_tokens: 1305;0.042675;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12499;True;CWE-787;21.48993706703186;total_tokens: 1614, completion_tokens: 337, prompt_tokens: 1277;0.04443;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12290;False;;22.14530658721924;total_tokens: 997, completion_tokens: 296, prompt_tokens: 701;0.032714999999999994;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12224;False;;22.835006952285767;total_tokens: 770, completion_tokens: 341, prompt_tokens: 429;0.03201;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12326;True;CWE-125;22.99131464958191;total_tokens: 1017, completion_tokens: 320, prompt_tokens: 697;0.034455;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12225;False;;24.517765045166016;total_tokens: 1239, completion_tokens: 395, prompt_tokens: 844;0.042284999999999996;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12753;False;;45.387463092803955;total_tokens: 4441, completion_tokens: 653, prompt_tokens: 3788;0.105795;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12327;False;;47.26655554771423;total_tokens: 4383, completion_tokens: 760, prompt_tokens: 3623;0.11134499999999999;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12291;False;;51.99238204956055;total_tokens: 5819, completion_tokens: 785, prompt_tokens: 5034;0.134385;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12224;False;;52.898319244384766;total_tokens: 3264, completion_tokens: 802, prompt_tokens: 2462;0.09708;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12752;True;CWE-200;53.0340576171875;total_tokens: 3133, completion_tokens: 714, prompt_tokens: 2419;0.089835;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12326;False;;55.73075723648071;total_tokens: 4017, completion_tokens: 793, prompt_tokens: 3224;0.107835;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12498;False;;56.43950915336609;total_tokens: 3919, completion_tokens: 732, prompt_tokens: 3187;0.10270499999999999;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12290;True;CWE-15;58.65264916419983;total_tokens: 4005, completion_tokens: 782, prompt_tokens: 3223;0.10699499999999999;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12225;True;CWE-129;59.845733404159546;total_tokens: 4732, completion_tokens: 896, prompt_tokens: 3836;0.12473999999999999;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12499;False;;64.65687441825867;total_tokens: 6099, completion_tokens: 962, prompt_tokens: 5137;0.14920499999999998;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J13100;True;CWE-789;16.13219118118286;total_tokens: 1090, completion_tokens: 268, prompt_tokens: 822;0.03243;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12931;False;;18.636182069778442;total_tokens: 1112, completion_tokens: 303, prompt_tokens: 809;0.03486;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12930;True;CWE-129;35.71682786941528;total_tokens: 685, completion_tokens: 255, prompt_tokens: 430;0.025575;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12931;True;CWE-120;47.86729884147644;total_tokens: 4347, completion_tokens: 783, prompt_tokens: 3564;0.112185;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J13100;True;CWE-190 CWE-789;50.56377553939819;total_tokens: 4248, completion_tokens: 734, prompt_tokens: 3514;0.10776;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12930;False;;70.59114098548889;total_tokens: 3145, completion_tokens: 792, prompt_tokens: 2353;0.094695;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J13101;True;CWE-20;21.44209933280945;total_tokens: 1862, completion_tokens: 317, prompt_tokens: 1545;0.04695;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J13101;False;;77.89592266082764;total_tokens: 6636, completion_tokens: 846, prompt_tokens: 5790;0.1503;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J14374;True;CWE-20;15.560201168060303;total_tokens: 768, completion_tokens: 253, prompt_tokens: 515;0.026699999999999998;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J14350;True;CWE-20;16.82597851753235;total_tokens: 828, completion_tokens: 280, prompt_tokens: 548;0.029220000000000003;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J14351;True;CWE-190;18.702075481414795;total_tokens: 1039, completion_tokens: 269, prompt_tokens: 770;0.031725;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J14375;False;;23.25904631614685;total_tokens: 1413, completion_tokens: 387, prompt_tokens: 1026;0.044414999999999996;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J14374;False;;45.44406986236572;total_tokens: 3271, completion_tokens: 716, prompt_tokens: 2555;0.092025;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J14350;False;;47.70036196708679;total_tokens: 3506, completion_tokens: 758, prompt_tokens: 2748;0.09807;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J14351;False;;49.66703224182129;total_tokens: 4121, completion_tokens: 745, prompt_tokens: 3376;0.106515;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J14375;True;CWE-190;61.71385192871094;total_tokens: 5449, completion_tokens: 962, prompt_tokens: 4487;0.139455;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J14729;False;;18.479438304901123;total_tokens: 2092, completion_tokens: 327, prompt_tokens: 1765;0.051000000000000004;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J14728;True;CWE-20;18.76101326942444;total_tokens: 1196, completion_tokens: 298, prompt_tokens: 898;0.03582;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J14944;True;CWE-22;18.840943098068237;total_tokens: 1005, completion_tokens: 305, prompt_tokens: 700;0.033375;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J14945;True;CWE-190;38.415459394454956;total_tokens: 1750, completion_tokens: 383, prompt_tokens: 1367;0.049229999999999996;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J14729;True;CWE-190;57.050424337387085;total_tokens: 7468, completion_tokens: 903, prompt_tokens: 6565;0.16620000000000001;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J14944;False;;57.55700731277466;total_tokens: 4092, completion_tokens: 839, prompt_tokens: 3253;0.11172000000000001;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J14728;False;;60.76798748970032;total_tokens: 4608, completion_tokens: 792, prompt_tokens: 3816;0.11664;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J14945;False;;70.40259790420532;total_tokens: 6260, completion_tokens: 872, prompt_tokens: 5388;0.14622;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15890;False;;13.125610589981079;total_tokens: 953, completion_tokens: 221, prompt_tokens: 732;0.027555;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15728;False;;15.199543714523315;total_tokens: 652, completion_tokens: 207, prompt_tokens: 445;0.022199999999999998;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15936;False;;15.657419204711914;total_tokens: 1299, completion_tokens: 237, prompt_tokens: 1062;0.033705;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15729;False;;17.856684684753418;total_tokens: 1126, completion_tokens: 276, prompt_tokens: 850;0.03345;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15891;False;;19.584025144577026;total_tokens: 1193, completion_tokens: 310, prompt_tokens: 883;0.036495;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15376;True;CWE-20;20.542572498321533;total_tokens: 1072, completion_tokens: 274, prompt_tokens: 798;0.03252;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15371;True;CWE-20;20.879496812820435;total_tokens: 1795, completion_tokens: 282, prompt_tokens: 1513;0.043844999999999995;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15370;False;;21.179230213165283;total_tokens: 1097, completion_tokens: 317, prompt_tokens: 780;0.035475;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15377;False;;22.473802089691162;total_tokens: 1883, completion_tokens: 346, prompt_tokens: 1537;0.04900499999999999;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15890;True;CWE-190;40.58996033668518;total_tokens: 3722, completion_tokens: 610, prompt_tokens: 3112;0.09243;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15936;False;;46.50575923919678;total_tokens: 4750, completion_tokens: 630, prompt_tokens: 4120;0.10905;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15728;False;;48.65396857261658;total_tokens: 2948, completion_tokens: 685, prompt_tokens: 2263;0.08532000000000001;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15371;False;;53.907201290130615;total_tokens: 6312, completion_tokens: 733, prompt_tokens: 5579;0.13866;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15376;True;CWE-20;54.269184589385986;total_tokens: 4287, completion_tokens: 800, prompt_tokens: 3487;0.112305;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15729;True;CWE-190;55.889036655426025;total_tokens: 4476, completion_tokens: 793, prompt_tokens: 3683;0.11472;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15370;True;CWE-20;56.33236336708069;total_tokens: 4450, completion_tokens: 868, prompt_tokens: 3582;0.11883;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15891;True;CWE-191;56.91780757904053;total_tokens: 4714, completion_tokens: 849, prompt_tokens: 3865;0.12165000000000001;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15377;True;CWE-20;61.76007127761841;total_tokens: 6808, completion_tokens: 910, prompt_tokens: 5898;0.15671999999999997;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15937;False;;93.12783122062683;total_tokens: 1535, completion_tokens: 329, prompt_tokens: 1206;0.042765;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15937;True;CWE-190;125.13529896736145;total_tokens: 5467, completion_tokens: 726, prompt_tokens: 4741;0.12556499999999998;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16260;True;CWE-190;14.103180170059204;total_tokens: 636, completion_tokens: 213, prompt_tokens: 423;0.02232;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16261;True;CWE-190;14.683329343795776;total_tokens: 1033, completion_tokens: 241, prompt_tokens: 792;0.029954999999999996;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16950;True;CWE-190;17.061880826950073;total_tokens: 1065, completion_tokens: 255, prompt_tokens: 810;0.031275;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17186;False;;17.259472131729126;total_tokens: 735, completion_tokens: 263, prompt_tokens: 472;0.026805;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16322;False;;17.28126049041748;total_tokens: 699, completion_tokens: 262, prompt_tokens: 437;0.026205;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16951;True;CWE-190;17.42298436164856;total_tokens: 1258, completion_tokens: 290, prompt_tokens: 968;0.03627;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17187;False;;18.385225772857666;total_tokens: 1148, completion_tokens: 282, prompt_tokens: 866;0.03414;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16323;False;;20.081342220306396;total_tokens: 915, completion_tokens: 349, prompt_tokens: 566;0.034664999999999994;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J16261;False;;46.341500759124756;total_tokens: 4115, completion_tokens: 720, prompt_tokens: 3395;0.10492499999999999;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J16260;False;;47.70939612388611;total_tokens: 2751, completion_tokens: 622, prompt_tokens: 2129;0.07858499999999999;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J17186;False;;49.67954683303833;total_tokens: 3146, completion_tokens: 705, prompt_tokens: 2441;0.08948999999999999;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J16951;False;;49.805293798446655;total_tokens: 4618, completion_tokens: 681, prompt_tokens: 3937;0.11012999999999998;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J16322;False;;50.62027311325073;total_tokens: 3041, completion_tokens: 707, prompt_tokens: 2334;0.08803499999999999;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J16323;False;;53.544414043426514;total_tokens: 3687, completion_tokens: 802, prompt_tokens: 2885;0.10342499999999999;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J16950;False;;56.78083038330078;total_tokens: 4252, completion_tokens: 766, prompt_tokens: 3486;0.10974;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J17187;False;;62.26637864112854;total_tokens: 4387, completion_tokens: 751, prompt_tokens: 3636;0.11086499999999999;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18138;False;;13.756193161010742;total_tokens: 963, completion_tokens: 210, prompt_tokens: 753;0.027045;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17866;True;CWE-20;16.426891565322876;total_tokens: 805, completion_tokens: 259, prompt_tokens: 546;0.027615;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18108;False;;16.812060356140137;total_tokens: 971, completion_tokens: 233, prompt_tokens: 738;0.028545;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18139;False;;17.08076524734497;total_tokens: 1181, completion_tokens: 272, prompt_tokens: 909;0.034035;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17318;False;;17.727957725524902;total_tokens: 743, completion_tokens: 273, prompt_tokens: 470;0.027525;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17867;True;CWE-20;18.68926191329956;total_tokens: 1303, completion_tokens: 355, prompt_tokens: 948;0.040845;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18109;False;;19.176237106323242;total_tokens: 1678, completion_tokens: 300, prompt_tokens: 1378;0.04317;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17319;False;;23.500186920166016;total_tokens: 1194, completion_tokens: 336, prompt_tokens: 858;0.03807;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J18139;True;CWE-190;49.861820936203;total_tokens: 4558, completion_tokens: 760, prompt_tokens: 3798;0.11397;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J18138;False;;50.109986543655396;total_tokens: 3887, completion_tokens: 700, prompt_tokens: 3187;0.100305;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J17318;False;;53.736690044403076;total_tokens: 3139, completion_tokens: 696, prompt_tokens: 2443;0.088845;2024-03-21
claude-3-opus-20240229;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J17867;False;;53.86121392250061;total_tokens: 4992, completion_tokens: 876, prompt_tokens: 4116;0.12744;2024-03-21
