llm_model;dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15371;True;CWE-20;8.615699768066406;total_tokens: 1378, completion_tokens: 215, prompt_tokens: 1163;0.04779;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15370;True;CWE-807;9.333026885986328;total_tokens: 859, completion_tokens: 253, prompt_tokens: 606;0.03336;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15936;True;CWE-20;9.530489206314087;total_tokens: 1064, completion_tokens: 248, prompt_tokens: 816;0.03936;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15729;False;;11.299007177352905;total_tokens: 1004, completion_tokens: 275, prompt_tokens: 729;0.03837;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15377;True;CWE-20;11.353793859481812;total_tokens: 1450, completion_tokens: 265, prompt_tokens: 1185;0.051449999999999996;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15376;True;CWE-807;11.339000940322876;total_tokens: 904, completion_tokens: 282, prompt_tokens: 622;0.03558;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15937;True;CWE-190;13.033657550811768;total_tokens: 1260, completion_tokens: 328, prompt_tokens: 932;0.04764;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15891;True;CWE-20;14.32291030883789;total_tokens: 1042, completion_tokens: 340, prompt_tokens: 702;0.04146;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16322;False;;6.372180938720703;total_tokens: 596, completion_tokens: 224, prompt_tokens: 372;0.0246;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16323;False;;8.306833028793335;total_tokens: 699, completion_tokens: 225, prompt_tokens: 474;0.027719999999999998;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16260;True;CWE-197;9.66509199142456;total_tokens: 580, completion_tokens: 212, prompt_tokens: 368;0.023759999999999996;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17186;False;;11.185652732849121;total_tokens: 628, completion_tokens: 226, prompt_tokens: 402;0.025619999999999997;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16261;False;;11.193031787872314;total_tokens: 900, completion_tokens: 225, prompt_tokens: 675;0.03375;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16951;True;CWE-20;12.408092021942139;total_tokens: 1113, completion_tokens: 351, prompt_tokens: 762;0.04392;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16950;True;CWE-20;13.568594932556152;total_tokens: 888, completion_tokens: 257, prompt_tokens: 631;0.03435;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17187;True;CWE-330;14.082295894622803;total_tokens: 988, completion_tokens: 267, prompt_tokens: 721;0.03765;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18109;True;CWE-20;7.6040284633636475;total_tokens: 1307, completion_tokens: 223, prompt_tokens: 1084;0.045899999999999996;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18139;True;CWE-190;7.894196271896362;total_tokens: 953, completion_tokens: 230, prompt_tokens: 723;0.035489999999999994;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17866;True;CWE-20;7.906696081161499;total_tokens: 633, completion_tokens: 180, prompt_tokens: 453;0.02439;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18138;True;CWE-190;8.38193964958191;total_tokens: 809, completion_tokens: 215, prompt_tokens: 594;0.030719999999999997;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17867;True;CWE-79;8.771469354629517;total_tokens: 1025, completion_tokens: 255, prompt_tokens: 770;0.0384;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18108;True;CWE-20;11.103441715240479;total_tokens: 792, completion_tokens: 207, prompt_tokens: 585;0.029969999999999997;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17319;False;;11.325625658035278;total_tokens: 1000, completion_tokens: 287, prompt_tokens: 713;0.03861;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17318;False;;12.417523860931396;total_tokens: 635, completion_tokens: 235, prompt_tokens: 400;0.026099999999999998;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18452;True;CWE-22;6.424659490585327;total_tokens: 887, completion_tokens: 222, prompt_tokens: 665;0.03327;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18272;True;CWE-22;6.810781717300415;total_tokens: 1005, completion_tokens: 226, prompt_tokens: 779;0.03693;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18453;True;CWE-22;8.52015233039856;total_tokens: 1293, completion_tokens: 289, prompt_tokens: 1004;0.047459999999999995;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18264;True;CWE-20;8.806060075759888;total_tokens: 1062, completion_tokens: 205, prompt_tokens: 857;0.03801;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18273;True;CWE-22;9.91644287109375;total_tokens: 866, completion_tokens: 222, prompt_tokens: 644;0.03264;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18532;True;CWE-22;10.24810266494751;total_tokens: 944, completion_tokens: 267, prompt_tokens: 677;0.03633;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18369;True;CWE-22;10.26099419593811;total_tokens: 1236, completion_tokens: 244, prompt_tokens: 992;0.044399999999999995;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18459;True;CWE-22;10.698112964630127;total_tokens: 1306, completion_tokens: 281, prompt_tokens: 1025;0.04761;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18368;True;CWE-22;11.693397283554077;total_tokens: 860, completion_tokens: 217, prompt_tokens: 643;0.03231;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18533;True;CWE-22;11.686875820159912;total_tokens: 919, completion_tokens: 216, prompt_tokens: 703;0.03405;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18265;True;CWE-22;11.90186882019043;total_tokens: 970, completion_tokens: 302, prompt_tokens: 668;0.03816;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18235;False;;12.942133903503418;total_tokens: 1330, completion_tokens: 306, prompt_tokens: 1024;0.04908;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18458;True;CWE-22;13.055096626281738;total_tokens: 931, completion_tokens: 249, prompt_tokens: 682;0.0354;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18234;True;CWE-22;13.27515172958374;total_tokens: 1150, completion_tokens: 274, prompt_tokens: 876;0.042719999999999994;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18584;True;CWE-22;6.584965229034424;total_tokens: 1126, completion_tokens: 222, prompt_tokens: 904;0.04044;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18585;True;CWE-22;10.41141128540039;total_tokens: 1287, completion_tokens: 279, prompt_tokens: 1008;0.04698;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18589;True;CWE-22;6.099418640136719;total_tokens: 1221, completion_tokens: 203, prompt_tokens: 1018;0.042719999999999994;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18588;True;CWE-22;12.115158081054688;total_tokens: 1139, completion_tokens: 223, prompt_tokens: 916;0.04086;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18596;True;CWE-22;9.592068672180176;total_tokens: 1124, completion_tokens: 219, prompt_tokens: 905;0.04029;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18604;True;CWE-22;7.561234951019287;total_tokens: 1119, completion_tokens: 210, prompt_tokens: 909;0.039869999999999996;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18630;True;CWE-22;7.103923082351685;total_tokens: 1024, completion_tokens: 251, prompt_tokens: 773;0.03825;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18597;True;CWE-22;14.886157989501953;total_tokens: 1323, completion_tokens: 313, prompt_tokens: 1010;0.04908;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18631;True;CWE-22;11.372750282287598;total_tokens: 1340, completion_tokens: 321, prompt_tokens: 1019;0.04983;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18605;True;CWE-22;13.371472358703613;total_tokens: 1306, completion_tokens: 288, prompt_tokens: 1018;0.047819999999999994;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18670;True;CWE-22;12.547043561935425;total_tokens: 873, completion_tokens: 244, prompt_tokens: 629;0.03351;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18686;True;CWE-200;11.685143232345581;total_tokens: 903, completion_tokens: 272, prompt_tokens: 631;0.035250000000000004;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18671;True;CWE-22;13.296915769577026;total_tokens: 1240, completion_tokens: 264, prompt_tokens: 976;0.04511999999999999;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18687;True;CWE-22;14.101595878601074;total_tokens: 1302, completion_tokens: 322, prompt_tokens: 980;0.04872;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18702;True;CWE-22;11.542641401290894;total_tokens: 1102, completion_tokens: 330, prompt_tokens: 772;0.04296;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18736;True;CWE-22;10.32398247718811;total_tokens: 1053, completion_tokens: 223, prompt_tokens: 830;0.038279999999999995;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18737;True;CWE-22;13.188829183578491;total_tokens: 1265, completion_tokens: 247, prompt_tokens: 1018;0.04536;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18748;True;CWE-22;13.705459117889404;total_tokens: 1097, completion_tokens: 269, prompt_tokens: 828;0.04098;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18703;True;CWE-22;18.758171319961548;total_tokens: 1475, completion_tokens: 345, prompt_tokens: 1130;0.05459999999999999;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18749;False;;17.830830335617065;total_tokens: 1014, completion_tokens: 340, prompt_tokens: 674;0.04062;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18760;True;CWE-259;5.027002573013306;total_tokens: 741, completion_tokens: 160, prompt_tokens: 581;0.02703;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18770;True;CWE-259;6.205997943878174;total_tokens: 793, completion_tokens: 192, prompt_tokens: 601;0.029549999999999996;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18766;True;CWE-259;6.3462934494018555;total_tokens: 757, completion_tokens: 155, prompt_tokens: 602;0.02736;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18758;True;CWE-259;7.725203514099121;total_tokens: 759, completion_tokens: 184, prompt_tokens: 575;0.028289999999999996;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18756;True;CWE-259;7.823564767837524;total_tokens: 742, completion_tokens: 186, prompt_tokens: 556;0.02784;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18764;True;CWE-259;8.146976709365845;total_tokens: 817, completion_tokens: 226, prompt_tokens: 591;0.03129;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18773;True;CWE-259;9.429993867874146;total_tokens: 1889, completion_tokens: 225, prompt_tokens: 1664;0.06342;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18759;True;CWE-259;9.449587106704712;total_tokens: 1928, completion_tokens: 296, prompt_tokens: 1632;0.06672;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18772;True;CWE-259;9.856755018234253;total_tokens: 787, completion_tokens: 204, prompt_tokens: 583;0.02973;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18767;True;CWE-259;11.23323655128479;total_tokens: 1931, completion_tokens: 230, prompt_tokens: 1701;0.06483;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18765;True;CWE-259;11.429128170013428;total_tokens: 1872, completion_tokens: 218, prompt_tokens: 1654;0.06269999999999999;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18771;True;CWE-259;13.06161117553711;total_tokens: 1915, completion_tokens: 245, prompt_tokens: 1670;0.0648;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18761;True;CWE-259;14.450753450393677;total_tokens: 1961, completion_tokens: 305, prompt_tokens: 1656;0.06798;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18757;True;CWE-259;14.80232572555542;total_tokens: 1253, completion_tokens: 310, prompt_tokens: 943;0.046889999999999994;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18774;True;CWE-259;10.237953186035156;total_tokens: 777, completion_tokens: 198, prompt_tokens: 579;0.029249999999999998;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18775;True;CWE-259;10.125630617141724;total_tokens: 1943, completion_tokens: 295, prompt_tokens: 1648;0.06713999999999999;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18780;True;CWE-259;8.933863878250122;total_tokens: 789, completion_tokens: 198, prompt_tokens: 591;0.029609999999999997;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18782;True;CWE-259;8.5868821144104;total_tokens: 769, completion_tokens: 184, prompt_tokens: 585;0.028589999999999997;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18781;True;CWE-259;9.000108480453491;total_tokens: 2021, completion_tokens: 325, prompt_tokens: 1696;0.07038;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18788;True;CWE-259;5.727386713027954;total_tokens: 758, completion_tokens: 185, prompt_tokens: 573;0.028289999999999996;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18784;True;CWE-259;9.72776746749878;total_tokens: 788, completion_tokens: 186, prompt_tokens: 602;0.02922;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18783;True;CWE-259;9.941429138183594;total_tokens: 1956, completion_tokens: 284, prompt_tokens: 1672;0.0672;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18785;True;CWE-259;11.77354884147644;total_tokens: 1956, completion_tokens: 229, prompt_tokens: 1727;0.06555;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18790;True;CWE-259;8.876739263534546;total_tokens: 809, completion_tokens: 187, prompt_tokens: 622;0.029879999999999997;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18792;True;CWE-259;7.3204851150512695;total_tokens: 727, completion_tokens: 152, prompt_tokens: 575;0.026369999999999998;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18789;True;CWE-259;14.732460021972656;total_tokens: 1304, completion_tokens: 327, prompt_tokens: 977;0.04893;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18793;True;CWE-259;6.927175760269165;total_tokens: 1201, completion_tokens: 220, prompt_tokens: 981;0.04263;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18791;True;CWE-259;11.563296556472778;total_tokens: 1668, completion_tokens: 250, prompt_tokens: 1418;0.057539999999999994;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18794;True;CWE-259;9.35958743095398;total_tokens: 755, completion_tokens: 184, prompt_tokens: 571;0.02817;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18796;True;CWE-259;8.957659482955933;total_tokens: 1190, completion_tokens: 283, prompt_tokens: 907;0.04419;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18799;True;CWE-259;7.474439859390259;total_tokens: 1261, completion_tokens: 231, prompt_tokens: 1030;0.04476;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18795;True;CWE-259;11.470226764678955;total_tokens: 1216, completion_tokens: 235, prompt_tokens: 981;0.04353;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18798;True;CWE-259;9.185495138168335;total_tokens: 814, completion_tokens: 214, prompt_tokens: 600;0.03084;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18797;True;CWE-259;12.612645864486694;total_tokens: 1332, completion_tokens: 215, prompt_tokens: 1117;0.04641;2024-03-22
