llm_model;dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J15377;True;CWE-20 CWE-223;17.483611583709717;total_tokens: 1609, completion_tokens: 351, prompt_tokens: 1258;0.05879999999999999;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J16322;False;;9.885254383087158;total_tokens: 686, completion_tokens: 241, prompt_tokens: 445;0.027809999999999998;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J16260;True;CWE-190;13.949608087539673;total_tokens: 768, completion_tokens: 327, prompt_tokens: 441;0.03285;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J16950;True;CWE-20 CWE-190;14.080649614334106;total_tokens: 1039, completion_tokens: 335, prompt_tokens: 704;0.04121999999999999;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J16323;True;CWE-390;15.228524684906006;total_tokens: 896, completion_tokens: 349, prompt_tokens: 547;0.037349999999999994;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J17187;False;;15.379337072372437;total_tokens: 1108, completion_tokens: 314, prompt_tokens: 794;0.042660000000000003;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J16261;False;;15.536941766738892;total_tokens: 1114, completion_tokens: 366, prompt_tokens: 748;0.044399999999999995;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J16951;True;CWE-20 CWE-396 CWE-404;16.168898344039917;total_tokens: 1129, completion_tokens: 294, prompt_tokens: 835;0.04269;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J17186;False;;18.535162925720215;total_tokens: 829, completion_tokens: 354, prompt_tokens: 475;0.035489999999999994;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18109;True;CWE-20 CWE-223 CWE-190;10.63042140007019;total_tokens: 1459, completion_tokens: 302, prompt_tokens: 1157;0.052829999999999995;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18108;True;CWE-190 CWE-20 CWE-390;10.759121894836426;total_tokens: 944, completion_tokens: 286, prompt_tokens: 658;0.0369;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18139;True;CWE-20 CWE-391;11.32564902305603;total_tokens: 1065, completion_tokens: 269, prompt_tokens: 796;0.04002;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J17866;True;CWE-20 CWE-396;11.519141674041748;total_tokens: 823, completion_tokens: 297, prompt_tokens: 526;0.0336;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J17867;False;;13.419800043106079;total_tokens: 1173, completion_tokens: 330, prompt_tokens: 843;0.04509;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18138;True;CWE-120 CWE-190 CWE-20;14.221155643463135;total_tokens: 1039, completion_tokens: 372, prompt_tokens: 667;0.04233;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J17319;False;;16.274905920028687;total_tokens: 1249, completion_tokens: 463, prompt_tokens: 786;0.05136;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J17318;False;;17.541227102279663;total_tokens: 822, completion_tokens: 349, prompt_tokens: 473;0.035129999999999995;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18235;False;;8.796966075897217;total_tokens: 1390, completion_tokens: 293, prompt_tokens: 1097;0.05048999999999999;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18234;True;CWE-22 CWE-20 CWE-404;9.0463228225708;total_tokens: 1220, completion_tokens: 271, prompt_tokens: 949;0.04473;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18273;False;;9.351048231124878;total_tokens: 965, completion_tokens: 248, prompt_tokens: 717;0.03639;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18459;False;;9.641687154769897;total_tokens: 1386, completion_tokens: 288, prompt_tokens: 1098;0.05022;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18265;False;;10.398723363876343;total_tokens: 1014, completion_tokens: 273, prompt_tokens: 741;0.038610000000000005;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18458;True;CWE-22;10.911081552505493;total_tokens: 1021, completion_tokens: 266, prompt_tokens: 755;0.038610000000000005;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18272;True;CWE-22;10.96459674835205;total_tokens: 1137, completion_tokens: 285, prompt_tokens: 852;0.04266;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18264;True;CWE-22 CWE-639;11.652371644973755;total_tokens: 1199, completion_tokens: 269, prompt_tokens: 930;0.04404;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18368;True;CWE-22;12.276317834854126;total_tokens: 975, completion_tokens: 259, prompt_tokens: 716;0.03702;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18369;False;;13.057343244552612;total_tokens: 1399, completion_tokens: 334, prompt_tokens: 1065;0.051989999999999995;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18452;True;CWE-22 CWE-200;15.1824369430542;total_tokens: 1030, completion_tokens: 292, prompt_tokens: 738;0.03966;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18532;True;CWE-22 CWE-399 CWE-223;16.916643142700195;total_tokens: 1051, completion_tokens: 301, prompt_tokens: 750;0.04056;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18533;False;;17.150593519210815;total_tokens: 1079, completion_tokens: 303, prompt_tokens: 776;0.04146;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18453;False;;18.621097803115845;total_tokens: 1465, completion_tokens: 388, prompt_tokens: 1077;0.05559;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18588;True;CWE-22 CWE-639;9.537483930587769;total_tokens: 1249, completion_tokens: 260, prompt_tokens: 989;0.04527;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18584;True;CWE-20 CWE-22;13.16698956489563;total_tokens: 1265, completion_tokens: 288, prompt_tokens: 977;0.04658999999999999;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18596;True;CWE-22 CWE-20;12.096457719802856;total_tokens: 1252, completion_tokens: 274, prompt_tokens: 978;0.04578;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18589;False;;13.804400205612183;total_tokens: 1395, completion_tokens: 304, prompt_tokens: 1091;0.050969999999999994;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18605;True;CWE-22;12.96949815750122;total_tokens: 1347, completion_tokens: 256, prompt_tokens: 1091;0.048089999999999994;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18630;True;CWE-22 CWE-200;14.367751121520996;total_tokens: 1157, completion_tokens: 311, prompt_tokens: 846;0.044039999999999996;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18585;False;;17.534457206726074;total_tokens: 1401, completion_tokens: 320, prompt_tokens: 1081;0.051629999999999995;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18597;False;;16.06264567375183;total_tokens: 1414, completion_tokens: 331, prompt_tokens: 1083;0.052349999999999994;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18604;True;CWE-22 CWE-404 CWE-390;16.17976403236389;total_tokens: 1307, completion_tokens: 325, prompt_tokens: 982;0.048960000000000004;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18670;True;CWE-22;13.835435628890991;total_tokens: 1032, completion_tokens: 330, prompt_tokens: 702;0.04086;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18686;True;CWE-22;12.241431951522827;total_tokens: 969, completion_tokens: 265, prompt_tokens: 704;0.03702;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18631;False;;16.491515159606934;total_tokens: 1467, completion_tokens: 375, prompt_tokens: 1092;0.055260000000000004;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18702;True;CWE-22;10.66329288482666;total_tokens: 1150, completion_tokens: 305, prompt_tokens: 845;0.043649999999999994;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18687;False;;12.703906297683716;total_tokens: 1336, completion_tokens: 283, prompt_tokens: 1053;0.04857;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18671;True;CWE-22;14.874915599822998;total_tokens: 1315, completion_tokens: 266, prompt_tokens: 1049;0.04743;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18748;True;CWE-22;11.128513813018799;total_tokens: 1205, completion_tokens: 304, prompt_tokens: 901;0.04527;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18736;True;CWE-22;15.514973640441895;total_tokens: 1332, completion_tokens: 429, prompt_tokens: 903;0.05283;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18737;True;CWE-22;15.037906885147095;total_tokens: 1343, completion_tokens: 252, prompt_tokens: 1091;0.04785;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18749;False;;12.031158924102783;total_tokens: 966, completion_tokens: 219, prompt_tokens: 747;0.03555;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18703;False;;18.316022396087646;total_tokens: 1556, completion_tokens: 353, prompt_tokens: 1203;0.05727;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18771;True;CWE-321 CWE-327 CWE-532 CWE-259;8.574862957000732;total_tokens: 2001, completion_tokens: 258, prompt_tokens: 1743;0.06777;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18764;True;CWE-259 CWE-209 CWE-200;11.13801097869873;total_tokens: 981, completion_tokens: 317, prompt_tokens: 664;0.03894;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18773;True;CWE-259 CWE-321 CWE-200;11.229188442230225;total_tokens: 2054, completion_tokens: 317, prompt_tokens: 1737;0.07113;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18756;True;CWE-200;11.934979915618896;total_tokens: 976, completion_tokens: 347, prompt_tokens: 629;0.039689999999999996;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18767;True;CWE-321 CWE-209 CWE-798;11.96953558921814;total_tokens: 2034, completion_tokens: 260, prompt_tokens: 1774;0.06881999999999999;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18772;True;CWE-259 CWE-532;12.387012958526611;total_tokens: 994, completion_tokens: 338, prompt_tokens: 656;0.039959999999999996;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18759;True;CWE-259 CWE-327 CWE-89 CWE-390 CWE-200;12.820135354995728;total_tokens: 2035, completion_tokens: 330, prompt_tokens: 1705;0.07095;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18758;True;CWE-259 CWE-209 CWE-200;12.989513158798218;total_tokens: 943, completion_tokens: 295, prompt_tokens: 648;0.03713999999999999;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18761;True;CWE-259 CWE-321 CWE-390;13.154567241668701;total_tokens: 2096, completion_tokens: 367, prompt_tokens: 1729;0.07389;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18760;True;CWE-259 CWE-209 CWE-200;15.860502481460571;total_tokens: 1043, completion_tokens: 389, prompt_tokens: 654;0.04296;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18757;True;CWE-259 CWE-200;16.360179662704468;total_tokens: 1353, completion_tokens: 337, prompt_tokens: 1016;0.0507;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18770;True;CWE-209 CWE-259;17.2974374294281;total_tokens: 1080, completion_tokens: 406, prompt_tokens: 674;0.04458;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18765;True;CWE-259 CWE-321 CWE-209;17.35254216194153;total_tokens: 2056, completion_tokens: 329, prompt_tokens: 1727;0.07155;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18766;True;CWE-200;19.549752473831177;total_tokens: 1083, completion_tokens: 408, prompt_tokens: 675;0.04473;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18774;True;CWE-259 CWE-209 CWE-200;11.3766930103302;total_tokens: 992, completion_tokens: 340, prompt_tokens: 652;0.03996;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18783;True;CWE-321 CWE-327 CWE-200;12.352060794830322;total_tokens: 2077, completion_tokens: 332, prompt_tokens: 1745;0.07227;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18781;True;CWE-321 CWE-327 CWE-200;14.821474075317383;total_tokens: 2102, completion_tokens: 333, prompt_tokens: 1769;0.07304999999999999;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18780;True;CWE-259 CWE-209 CWE-200;16.196337938308716;total_tokens: 1046, completion_tokens: 382, prompt_tokens: 664;0.04284;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18785;True;CWE-798 CWE-390;15.173397541046143;total_tokens: 2149, completion_tokens: 349, prompt_tokens: 1800;0.07493999999999999;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18788;True;CWE-200;15.551682949066162;total_tokens: 940, completion_tokens: 294, prompt_tokens: 646;0.03702;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18775;True;CWE-798 CWE-327 CWE-200;17.7474524974823;total_tokens: 2053, completion_tokens: 332, prompt_tokens: 1721;0.07155;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18790;True;CWE-200;13.204581022262573;total_tokens: 1046, completion_tokens: 351, prompt_tokens: 695;0.041909999999999996;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18792;True;CWE-200 CWE-209 CWE-522;12.755122661590576;total_tokens: 993, completion_tokens: 345, prompt_tokens: 648;0.040139999999999995;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18784;True;CWE-200;17.331154108047485;total_tokens: 999, completion_tokens: 324, prompt_tokens: 675;0.03969;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18789;True;CWE-798 CWE-259;14.735673189163208;total_tokens: 1345, completion_tokens: 295, prompt_tokens: 1050;0.049199999999999994;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18782;True;CWE-259 CWE-200 CWE-209;18.8101704120636;total_tokens: 1008, completion_tokens: 350, prompt_tokens: 658;0.04074;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18793;True;CWE-798 CWE-327 CWE-200;13.402693271636963;total_tokens: 1331, completion_tokens: 277, prompt_tokens: 1054;0.048240000000000005;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18795;True;CWE-798 CWE-327 CWE-404;9.292721509933472;total_tokens: 1318, completion_tokens: 264, prompt_tokens: 1054;0.04746;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18791;True;CWE-327 CWE-259 CWE-209;17.67486810684204;total_tokens: 1873, completion_tokens: 382, prompt_tokens: 1491;0.06765;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18794;True;CWE-200;17.03367042541504;total_tokens: 1029, completion_tokens: 385, prompt_tokens: 644;0.04242;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18799;True;CWE-259 CWE-321 CWE-209 CWE-404;10.50819206237793;total_tokens: 1389, completion_tokens: 286, prompt_tokens: 1103;0.05025;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18798;True;CWE-259 CWE-200 CWE-209 CWE-404 CWE-522;11.89407229423523;total_tokens: 1022, completion_tokens: 349, prompt_tokens: 673;0.04113;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18797;True;CWE-798 CWE-200 CWE-327;13.79131293296814;total_tokens: 1518, completion_tokens: 328, prompt_tokens: 1190;0.05538;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18796;True;CWE-259 CWE-321;15.37727665901184;total_tokens: 1294, completion_tokens: 314, prompt_tokens: 980;0.04824;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18806;True;CWE-259 CWE-200;7.900614023208618;total_tokens: 840, completion_tokens: 212, prompt_tokens: 628;0.03156;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18807;True;CWE-89 CWE-209;7.889676570892334;total_tokens: 1221, completion_tokens: 233, prompt_tokens: 988;0.04362;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18827;True;CWE-89 CWE-256;8.661152124404907;total_tokens: 1201, completion_tokens: 231, prompt_tokens: 970;0.04296;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18800;True;CWE-259 CWE-200;8.960884094238281;total_tokens: 814, completion_tokens: 224, prompt_tokens: 590;0.031139999999999998;2024-03-22
gpt-4-0613;juliet-top-25-subset-34;cot_high_level;J18833;True;CWE-89 CWE-259;9.078783512115479;total_tokens: 920, completion_tokens: 246, prompt_tokens: 674;0.03498;2024-03-22
