llm_model;dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11015;True;CWE-20 CWE-400 CWE-665 CWE-532 CWE-404 CWE-561;233.5588505268097;total_tokens: 48576, completion_tokens: 10033, prompt_tokens: 38543;0.68642;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11176;True;CWE-20 CWE-129 CWE-565 CWE-755 CWE-209;199.12079668045044;total_tokens: 27267, completion_tokens: 8349, prompt_tokens: 18918;0.43965;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11177;True;CWE-20 CWE-755;260.4114525318146;total_tokens: 28655, completion_tokens: 7592, prompt_tokens: 21063;0.43838999999999984;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11338;True;CWE-20 CWE-390 CWE-129 CWE-532;231.41148042678833;total_tokens: 29870, completion_tokens: 8192, prompt_tokens: 21678;0.4625400000000002;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11339;True;CWE-20 CWE-807 CWE-532;226.01200795173645;total_tokens: 36466, completion_tokens: 8927, prompt_tokens: 27539;0.5432000000000001;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11558;True;CWE-129 CWE-20 CWE-532;268.7457299232483;total_tokens: 26727, completion_tokens: 7649, prompt_tokens: 19078;0.4202499999999998;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11559;True;CWE-20 CWE-755 CWE-209 CWE-129 CWE-807;251.88073635101318;total_tokens: 40310, completion_tokens: 9172, prompt_tokens: 31138;0.5865400000000003;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11608;True;CWE-20 CWE-129 CWE-532;222.61245584487915;total_tokens: 29577, completion_tokens: 8759, prompt_tokens: 20818;0.4709499999999993;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J11609;True;CWE-20 CWE-209 CWE-787;219.36454033851624;total_tokens: 39297, completion_tokens: 9283, prompt_tokens: 30014;0.5786299999999995;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12224;True;CWE-129;169.3785698413849;total_tokens: 18660, completion_tokens: 6424, prompt_tokens: 12236;0.3150800000000009;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12225;True;CWE-129;225.65541696548462;total_tokens: 30620, completion_tokens: 8401, prompt_tokens: 22219;0.47421999999999986;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12290;True;CWE-22 CWE-390 CWE-532 CWE-399 CWE-20;183.31941413879395;total_tokens: 31305, completion_tokens: 8441, prompt_tokens: 22864;0.4818700000000007;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12291;True;CWE-22 CWE-532 CWE-399 CWE-20;213.35295629501343;total_tokens: 41129, completion_tokens: 9815, prompt_tokens: 31314;0.6075899999999992;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12326;True;CWE-129 CWE-22 CWE-532 CWE-775 CWE-242 CWE-39 CWE-391 CWE-190;279.22278022766113;total_tokens: 38584, completion_tokens: 10282, prompt_tokens: 28302;0.5914799999999998;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12327;False;;239.9240984916687;total_tokens: 33513, completion_tokens: 8784, prompt_tokens: 24729;0.5108100000000002;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12499;True;CWE-22 CWE-20 CWE-129 CWE-532 CWE-404  CWE-390;316.54521679878235;total_tokens: 48753, completion_tokens: 12055, prompt_tokens: 36698;0.72863;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12752;False;;261.976176738739;total_tokens: 26700, completion_tokens: 7861, prompt_tokens: 18839;0.42421999999999993;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12753;False;;233.10995626449585;total_tokens: 31829, completion_tokens: 8132, prompt_tokens: 23697;0.48092999999999986;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12930;True;CWE-129;217.96852731704712;total_tokens: 21154, completion_tokens: 7950, prompt_tokens: 13204;0.3705400000000001;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12931;False;;233.14894843101501;total_tokens: 34864, completion_tokens: 8725, prompt_tokens: 26139;0.5231399999999997;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J13100;True;CWE-400 CWE-20 CWE-674 CWE-399 CWE-129;295.41895627975464;total_tokens: 40290, completion_tokens: 12160, prompt_tokens: 28130;0.6461000000000006;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J13101;True;CWE-190 CWE-20 CWE-388 CWE-319 CWE-404 CWE-400;240.4484100341797;total_tokens: 42537, completion_tokens: 8379, prompt_tokens: 34158;0.5929500000000001;2024-03-15
gpt-4-0125-preview;juliet-top-25-subset-34;tot_high_level;J12498;True;CWE-22 CWE-20 CWE-390 CWE-772 CWE-453 CWE-285 CWE-37 CWE-754;253.3891191482544;total_tokens: 29972, completion_tokens: 7273, prompt_tokens: 22699;0.44518;2024-03-15
