llm_model;dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J10127;False;;94.66389656066895;total_tokens: 4630, completion_tokens: 973, prompt_tokens: 3657;0.06576;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J10530;True;CWE-129;98.93123960494995;total_tokens: 1025, completion_tokens: 388, prompt_tokens: 637;0.018009999999999998;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J10531;True;CWE-20;120.2366554737091;total_tokens: 6457, completion_tokens: 1231, prompt_tokens: 5226;0.08918999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J10530;True;CWE-129;159.2083659172058;total_tokens: 4287, completion_tokens: 987, prompt_tokens: 3300;0.06261;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11176;True;CWE-129;25.53163170814514;total_tokens: 849, completion_tokens: 375, prompt_tokens: 474;0.01599;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J10754;True;CWE-129;25.604204893112183;total_tokens: 798, completion_tokens: 335, prompt_tokens: 463;0.01468;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11339;True;CWE-129;25.617642879486084;total_tokens: 1197, completion_tokens: 320, prompt_tokens: 877;0.018369999999999997;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J10738;True;CWE-129;29.833847761154175;total_tokens: 867, completion_tokens: 364, prompt_tokens: 503;0.01595;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11338;True;CWE-129;29.958693027496338;total_tokens: 827, completion_tokens: 367, prompt_tokens: 460;0.01561;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J10755;True;CWE-129;31.31823992729187;total_tokens: 1212, completion_tokens: 373, prompt_tokens: 839;0.01958;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11014;True;CWE-129;31.434393167495728;total_tokens: 1074, completion_tokens: 378, prompt_tokens: 696;0.0183;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11177;True;CWE-20;33.301066875457764;total_tokens: 990, completion_tokens: 391, prompt_tokens: 599;0.01772;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11015;True;CWE-129;36.673344373703;total_tokens: 1693, completion_tokens: 411, prompt_tokens: 1282;0.02515;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J10739;True;CWE-129;56.459470987319946;total_tokens: 1271, completion_tokens: 427, prompt_tokens: 844;0.02125;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J10754;True;CWE-129;77.06361556053162;total_tokens: 3551, completion_tokens: 912, prompt_tokens: 2639;0.053750000000000006;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11176;True;CWE-129;81.22466826438904;total_tokens: 3912, completion_tokens: 1059, prompt_tokens: 2853;0.060300000000000006;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J10755;True;CWE-129;89.47476506233215;total_tokens: 4842, completion_tokens: 973, prompt_tokens: 3869;0.06788;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11177;True;CWE-20 CWE-129;93.24243998527527;total_tokens: 4242, completion_tokens: 1024, prompt_tokens: 3218;0.0629;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11338;True;CWE-129;96.62857913970947;total_tokens: 3832, completion_tokens: 1032, prompt_tokens: 2800;0.05896;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J10738;True;CWE-129;97.05024147033691;total_tokens: 3836, completion_tokens: 978, prompt_tokens: 2858;0.05792;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11014;True;CWE-787 CWE-129;99.039381980896;total_tokens: 4628, completion_tokens: 1078, prompt_tokens: 3550;0.06784000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11339;True;CWE-129;103.26586079597473;total_tokens: 4933, completion_tokens: 979, prompt_tokens: 3954;0.06891;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11015;True;CWE-787 CWE-129;111.51907014846802;total_tokens: 6346, completion_tokens: 1038, prompt_tokens: 5308;0.08422;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J10739;True;CWE-129;122.09398770332336;total_tokens: 5063, completion_tokens: 1063, prompt_tokens: 4000;0.07189000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11559;True;CWE-129;24.471251726150513;total_tokens: 1203, completion_tokens: 260, prompt_tokens: 943;0.017230000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11608;True;CWE-129;26.807252168655396;total_tokens: 856, completion_tokens: 348, prompt_tokens: 508;0.015519999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11609;True;CWE-129;27.332929849624634;total_tokens: 1290, completion_tokens: 299, prompt_tokens: 991;0.01888;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J11558;True;CWE-129;27.445018529891968;total_tokens: 857, completion_tokens: 361, prompt_tokens: 496;0.01579;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11608;True;CWE-129;75.88818407058716;total_tokens: 3795, completion_tokens: 955, prompt_tokens: 2840;0.05705;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11609;True;CWE-129;78.0577461719513;total_tokens: 5175, completion_tokens: 937, prompt_tokens: 4238;0.07049;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11559;True;CWE-129;83.16371655464172;total_tokens: 5102, completion_tokens: 999, prompt_tokens: 4103;0.07100000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J11558;True;CWE-190 CWE-129;94.75172472000122;total_tokens: 3909, completion_tokens: 1036, prompt_tokens: 2873;0.05981;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12752;False;;22.00230574607849;total_tokens: 714, completion_tokens: 296, prompt_tokens: 418;0.013059999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12225;False;;22.981162309646606;total_tokens: 1067, completion_tokens: 336, prompt_tokens: 731;0.01739;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12753;False;;27.309557676315308;total_tokens: 1239, completion_tokens: 449, prompt_tokens: 790;0.021369999999999997;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12498;True;CWE-129;27.937498807907104;total_tokens: 896, completion_tokens: 299, prompt_tokens: 597;0.014939999999999998;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12326;True;CWE-129;30.66127586364746;total_tokens: 984, completion_tokens: 417, prompt_tokens: 567;0.01818;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12499;True;CWE-129;31.502772092819214;total_tokens: 1463, completion_tokens: 423, prompt_tokens: 1040;0.02309;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12224;False;;33.256304025650024;total_tokens: 728, completion_tokens: 343, prompt_tokens: 385;0.01414;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12327;True;CWE-20;35.69664549827576;total_tokens: 1158, completion_tokens: 476, prompt_tokens: 682;0.0211;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12290;True;CWE-129;35.85267996788025;total_tokens: 939, completion_tokens: 367, prompt_tokens: 572;0.016730000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12291;True;CWE-20;42.50738453865051;total_tokens: 1436, completion_tokens: 384, prompt_tokens: 1052;0.02204;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12224;True;CWE-129;76.57078766822815;total_tokens: 3150, completion_tokens: 803, prompt_tokens: 2347;0.047560000000000005;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12326;True;CWE-129;81.88370203971863;total_tokens: 4078, completion_tokens: 965, prompt_tokens: 3113;0.060079999999999995;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12225;False;;89.31133556365967;total_tokens: 4624, completion_tokens: 1036, prompt_tokens: 3588;0.06695999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12290;True;CWE-129;89.87382054328918;total_tokens: 4139, completion_tokens: 1015, prompt_tokens: 3124;0.06169000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12752;True;CWE-755;91.390371799469;total_tokens: 3492, completion_tokens: 944, prompt_tokens: 2548;0.0538;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12753;False;;95.0072238445282;total_tokens: 5099, completion_tokens: 1132, prompt_tokens: 3967;0.07363;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12291;True;CWE-20;98.03443193435669;total_tokens: 5557, completion_tokens: 1014, prompt_tokens: 4543;0.07585;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12327;True;CWE-20;98.71909165382385;total_tokens: 4850, completion_tokens: 1161, prompt_tokens: 3689;0.07172;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12499;True;CWE-20 CWE-129;101.29145836830139;total_tokens: 5746, completion_tokens: 1098, prompt_tokens: 4648;0.07942;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12498;True;CWE-129;119.88576555252075;total_tokens: 3849, completion_tokens: 848, prompt_tokens: 3001;0.05545;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12931;True;CWE-129;20.35012984275818;total_tokens: 990, completion_tokens: 264, prompt_tokens: 726;0.01518;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J13100;True;CWE-20;23.08848214149475;total_tokens: 956, completion_tokens: 303, prompt_tokens: 653;0.015620000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J12930;False;;25.54442262649536;total_tokens: 683, completion_tokens: 292, prompt_tokens: 391;0.01267;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J13101;True;CWE-20;32.29746890068054;total_tokens: 1589, completion_tokens: 382, prompt_tokens: 1207;0.023530000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12931;True;CWE-129;64.86278629302979;total_tokens: 4147, completion_tokens: 826, prompt_tokens: 3321;0.05799;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J12930;True;CWE-129;73.17993760108948;total_tokens: 3108, completion_tokens: 812, prompt_tokens: 2296;0.04732;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J13100;True;CWE-20;73.69117331504822;total_tokens: 4149, completion_tokens: 928, prompt_tokens: 3221;0.060050000000000006;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J13101;True;CWE-20;79.21760487556458;total_tokens: 5969, completion_tokens: 971, prompt_tokens: 4998;0.07911;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J14374;True;CWE-190;20.945698499679565;total_tokens: 737, completion_tokens: 302, prompt_tokens: 435;0.01341;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J14350;True;CWE-20;24.8579523563385;total_tokens: 813, completion_tokens: 357, prompt_tokens: 456;0.01527;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J14351;True;CWE-20;27.938873529434204;total_tokens: 1014, completion_tokens: 397, prompt_tokens: 617;0.01808;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J14375;True;CWE-20;30.097440004348755;total_tokens: 1200, completion_tokens: 381, prompt_tokens: 819;0.01962;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J14374;True;CWE-190;67.7043867111206;total_tokens: 3367, completion_tokens: 875, prompt_tokens: 2492;0.05117;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J14351;True;CWE-20;69.83713960647583;total_tokens: 4342, completion_tokens: 1021, prompt_tokens: 3321;0.06384;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J14350;True;CWE-190 CWE-20;71.57407093048096;total_tokens: 3775, completion_tokens: 1026, prompt_tokens: 2749;0.05827;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J14375;True;CWE-20 CWE-190;336.74507331848145;total_tokens: 4837, completion_tokens: 999, prompt_tokens: 3838;0.06835;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J14728;True;CWE-20;20.372037172317505;total_tokens: 1003, completion_tokens: 298, prompt_tokens: 705;0.015989999999999997;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J14944;True;CWE-20;22.417406797409058;total_tokens: 909, completion_tokens: 344, prompt_tokens: 565;0.01597;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J14729;True;CWE-190;27.36871027946472;total_tokens: 1695, completion_tokens: 336, prompt_tokens: 1359;0.023670000000000004;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J14945;True;CWE-20;40.09233355522156;total_tokens: 1620, completion_tokens: 546, prompt_tokens: 1074;0.02712;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J14728;True;CWE-20;53.22788166999817;total_tokens: 4351, completion_tokens: 960, prompt_tokens: 3391;0.06271;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J14944;False;;68.81040287017822;total_tokens: 4008, completion_tokens: 968, prompt_tokens: 3040;0.05944;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J14729;True;CWE-190;69.30975842475891;total_tokens: 6309, completion_tokens: 931, prompt_tokens: 5378;0.08171;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J14945;True;CWE-20;99.584801197052;total_tokens: 6088, completion_tokens: 1140, prompt_tokens: 4948;0.08367999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15936;True;CWE-20;19.02886986732483;total_tokens: 1061, completion_tokens: 231, prompt_tokens: 830;0.01523;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15376;True;CWE-20;19.818949222564697;total_tokens: 956, completion_tokens: 320, prompt_tokens: 636;0.015960000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15891;True;CWE-190;21.454744577407837;total_tokens: 993, completion_tokens: 277, prompt_tokens: 716;0.015470000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15370;True;CWE-20;23.603466033935547;total_tokens: 873, completion_tokens: 253, prompt_tokens: 620;0.01379;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15890;True;CWE-20;25.184618949890137;total_tokens: 869, completion_tokens: 278, prompt_tokens: 591;0.01425;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15377;True;CWE-20;25.685346364974976;total_tokens: 1543, completion_tokens: 344, prompt_tokens: 1199;0.022310000000000003;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15728;False;;27.2849600315094;total_tokens: 681, completion_tokens: 280, prompt_tokens: 401;0.012410000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15371;True;CWE-20;28.69093632698059;total_tokens: 1580, completion_tokens: 403, prompt_tokens: 1177;0.02386;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15729;False;;34.69110155105591;total_tokens: 1091, completion_tokens: 348, prompt_tokens: 743;0.017869999999999997;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J15937;True;CWE-20;35.329665184020996;total_tokens: 1261, completion_tokens: 315, prompt_tokens: 946;0.01891;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15728;False;;51.70692300796509;total_tokens: 2750, completion_tokens: 619, prompt_tokens: 2131;0.039880000000000006;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15891;True;CWE-190;70.04659152030945;total_tokens: 4193, completion_tokens: 865, prompt_tokens: 3328;0.059230000000000005;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15890;True;CWE-20;71.34126257896423;total_tokens: 3794, completion_tokens: 862, prompt_tokens: 2932;0.05518;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15376;True;CWE-20;73.29938411712646;total_tokens: 4233, completion_tokens: 992, prompt_tokens: 3241;0.06217;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15377;True;CWE-20;77.25622320175171;total_tokens: 6047, completion_tokens: 1040, prompt_tokens: 5007;0.08127;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15370;True;CWE-20 CWE-807;80.32140445709229;total_tokens: 4003, completion_tokens: 956, prompt_tokens: 3047;0.059149999999999994;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15729;False;;82.0388457775116;total_tokens: 4663, completion_tokens: 1029, prompt_tokens: 3634;0.06720999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15371;True;CWE-117 CWE-20 CWE-190;85.37917375564575;total_tokens: 6222, completion_tokens: 1137, prompt_tokens: 5085;0.08496000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15937;True;CWE-20;93.74412107467651;total_tokens: 4979, completion_tokens: 926, prompt_tokens: 4053;0.06831;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J15936;True;CWE-20;134.62385153770447;total_tokens: 4601, completion_tokens: 944, prompt_tokens: 3657;0.06489;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17186;False;;19.480685234069824;total_tokens: 727, completion_tokens: 311, prompt_tokens: 416;0.01349;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16322;False;;21.660619258880615;total_tokens: 657, completion_tokens: 271, prompt_tokens: 386;0.011989999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16260;False;;25.919440984725952;total_tokens: 695, completion_tokens: 313, prompt_tokens: 382;0.01321;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16323;False;;27.561201095581055;total_tokens: 857, completion_tokens: 369, prompt_tokens: 488;0.01595;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17187;True;CWE-201;28.74354386329651;total_tokens: 1192, completion_tokens: 457, prompt_tokens: 735;0.02106;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16951;True;CWE-20;33.501548767089844;total_tokens: 1227, completion_tokens: 451, prompt_tokens: 776;0.02129;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16950;True;CWE-20;39.03852128982544;total_tokens: 1118, completion_tokens: 473, prompt_tokens: 645;0.020640000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J17186;False;;59.91847038269043;total_tokens: 3477, completion_tokens: 952, prompt_tokens: 2525;0.053810000000000004;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J16261;True;CWE-190;60.52537655830383;total_tokens: 1003, completion_tokens: 314, prompt_tokens: 689;0.01631;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J16951;True;CWE-20;61.658942222595215;total_tokens: 5029, completion_tokens: 1098, prompt_tokens: 3931;0.07225000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J16260;True;CWE-190;63.17021822929382;total_tokens: 3141, completion_tokens: 817, prompt_tokens: 2324;0.04775;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J16322;True;CWE-190;68.61485505104065;total_tokens: 3261, completion_tokens: 887, prompt_tokens: 2374;0.05035;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J17187;False;;71.69998574256897;total_tokens: 4915, completion_tokens: 1115, prompt_tokens: 3800;0.07145;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J16323;False;;74.49445962905884;total_tokens: 3906, completion_tokens: 998, prompt_tokens: 2908;0.05902;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J16950;True;CWE-190;87.75423312187195;total_tokens: 4665, completion_tokens: 1120, prompt_tokens: 3545;0.06905;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci_improve;J16261;False;CWE-190;106.91872787475586;total_tokens: 4394, completion_tokens: 990, prompt_tokens: 3404;0.06373999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18139;True;CWE-20;12.245290517807007;total_tokens: 936, completion_tokens: 199, prompt_tokens: 737;0.01334;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18108;True;CWE-20;18.97914409637451;total_tokens: 827, completion_tokens: 228, prompt_tokens: 599;0.012830000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18109;True;CWE-20;21.232001781463623;total_tokens: 1388, completion_tokens: 290, prompt_tokens: 1098;0.01968;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17318;False;;22.072510719299316;total_tokens: 733, completion_tokens: 319, prompt_tokens: 414;0.013710000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J18138;True;CWE-20;22.271735429763794;total_tokens: 908, completion_tokens: 300, prompt_tokens: 608;0.01508;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17319;True;CWE-20;22.511808156967163;total_tokens: 1143, completion_tokens: 416, prompt_tokens: 727;0.01975;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;dataflow_analysis_prompt_rci;J17867;True;CWE-20;23.087791919708252;total_tokens: 1064, completion_tokens: 280, prompt_tokens: 784;0.01624;2024-02-05
