llm_model;dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J11015;True;CWE-129 CWE-22 CWE-676;107.51040649414062;total_tokens: 7271, completion_tokens: 1705, prompt_tokens: 5566;0.10681000000000002;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J11558;True;CWE-807 CWE-20 CWE-129;27.696902751922607;total_tokens: 823, completion_tokens: 453, prompt_tokens: 370;0.01729;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J11609;True;CWE-79 CWE-20 CWE-200 CWE-89;30.65894627571106;total_tokens: 1373, completion_tokens: 508, prompt_tokens: 865;0.02389;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J11559;True;CWE-79 CWE-20 CWE-129 CWE-89;40.295965909957886;total_tokens: 1429, completion_tokens: 612, prompt_tokens: 817;0.02653;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J11558;True;CWE-20 CWE-807 CWE-129;65.66341304779053;total_tokens: 3702, completion_tokens: 1096, prompt_tokens: 2606;0.058940000000000006;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J11609;True;CWE-20 CWE-200;80.63322257995605;total_tokens: 5528, completion_tokens: 1251, prompt_tokens: 4277;0.0803;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J11559;False;;97.7322187423706;total_tokens: 5768, completion_tokens: 1350, prompt_tokens: 4418;0.08467999999999999;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J12499;True;CWE-489 CWE-390 CWE-129 CWE-22;21.8481605052948;total_tokens: 1419, completion_tokens: 505, prompt_tokens: 914;0.02429;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J12225;True;CWE-129;24.7184898853302;total_tokens: 1022, completion_tokens: 417, prompt_tokens: 605;0.01856;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J12498;True;CWE-129 CWE-197 CWE-476 CWE-22;25.25812292098999;total_tokens: 961, completion_tokens: 490, prompt_tokens: 471;0.01941;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J12224;True;CWE-129;25.53341293334961;total_tokens: 650, completion_tokens: 391, prompt_tokens: 259;0.014320000000000001;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J12753;True;CWE-330 CWE-20 CWE-242;27.721875190734863;total_tokens: 1158, completion_tokens: 494, prompt_tokens: 664;0.02146;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J12290;True;CWE-787 CWE-209 CWE-190 CWE-22 CWE-399;30.781144618988037;total_tokens: 953, completion_tokens: 507, prompt_tokens: 446;0.01967;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J12752;True;CWE-129 CWE-338;30.781144618988037;total_tokens: 794, completion_tokens: 502, prompt_tokens: 292;0.017979999999999996;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J12291;True;CWE-476 CWE-22 CWE-489 CWE-390 CWE-129;34.28575110435486;total_tokens: 1491, completion_tokens: 565, prompt_tokens: 926;0.02621;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J12326;True;CWE-20 CWE-476 CWE-89 CWE-22;34.298927783966064;total_tokens: 983, completion_tokens: 542, prompt_tokens: 441;0.020669999999999997;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J12327;True;CWE-707 CWE-22 CWE-390 CWE-129 CWE-532;50.47555422782898;total_tokens: 1100, completion_tokens: 544, prompt_tokens: 556;0.021880000000000004;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J12225;False;;57.41590929031372;total_tokens: 4239, completion_tokens: 970, prompt_tokens: 3269;0.06179;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J12499;False;;67.94186663627625;total_tokens: 5564, completion_tokens: 1167, prompt_tokens: 4397;0.07898;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J12224;True;CWE-129;70.25825023651123;total_tokens: 3253, completion_tokens: 1030, prompt_tokens: 2223;0.053130000000000004;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J12753;False;;71.84654355049133;total_tokens: 4963, completion_tokens: 1236, prompt_tokens: 3727;0.07435;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J12498;True;CWE-22 CWE-129;71.8435332775116;total_tokens: 4285, completion_tokens: 1241, prompt_tokens: 3044;0.06767000000000001;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J12326;True;CWE-22 CWE-20;84.05148315429688;total_tokens: 4479, completion_tokens: 1358, prompt_tokens: 3121;0.07194999999999999;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J12291;True;CWE-22 CWE-129;87.62748217582703;total_tokens: 6062, completion_tokens: 1474, prompt_tokens: 4588;0.0901;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J12327;True;CWE-22 CWE-129 CWE-390 CWE-532 CWE-707;101.06604552268982;total_tokens: 4757, completion_tokens: 1371, prompt_tokens: 3386;0.07499;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J12290;True;CWE-22 CWE-209 CWE-399 CWE-190 CWE-787 CWE-20;101.03845977783203;total_tokens: 4481, completion_tokens: 1424, prompt_tokens: 3057;0.07329000000000001;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J12752;False;;104.03984093666077;total_tokens: 3783, completion_tokens: 1195, prompt_tokens: 2588;0.06172999999999999;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J13101;True;CWE-319 CWE-404 CWE-400 CWE-20 CWE-129;19.472259044647217;total_tokens: 1534, completion_tokens: 453, prompt_tokens: 1081;0.024399999999999998;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J12930;True;CWE-129;29.097010135650635;total_tokens: 688, completion_tokens: 423, prompt_tokens: 265;0.01534;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J12931;True;CWE-129 CWE-330;40.86334228515625;total_tokens: 1129, completion_tokens: 529, prompt_tokens: 600;0.021869999999999997;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J13100;True;CWE-476 CWE-400 CWE-20 CWE-295 CWE-390;46.31855344772339;total_tokens: 1191, completion_tokens: 664, prompt_tokens: 527;0.025189999999999997;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J13101;True;CWE-129 CWE-20 CWE-319 CWE-404 CWE-400;76.71759414672852;total_tokens: 6190, completion_tokens: 1341, prompt_tokens: 4849;0.08872;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J12930;True;CWE-129;78.43745303153992;total_tokens: 3441, completion_tokens: 1095, prompt_tokens: 2346;0.05631;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J12931;True;CWE-129;98.73037338256836;total_tokens: 4905, completion_tokens: 1310, prompt_tokens: 3595;0.07525;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J13100;True;CWE-20 CWE-400 CWE-390 CWE-476;118.1339340209961;total_tokens: 5254, completion_tokens: 1579, prompt_tokens: 3675;0.08412;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J14374;True;CWE-20 CWE-190;31.35344386100769;total_tokens: 709, completion_tokens: 400, prompt_tokens: 309;0.015090000000000001;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J14375;True;CWE-79 CWE-20 CWE-190 CWE-89;37.78830409049988;total_tokens: 1234, completion_tokens: 541, prompt_tokens: 693;0.02316;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J14351;True;CWE-807 CWE-200 CWE-89 CWE-79 CWE-129;41.34321331977844;total_tokens: 1010, completion_tokens: 519, prompt_tokens: 491;0.02048;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J14350;True;CWE-807 CWE-681 CWE-129 CWE-190;45.37137413024902;total_tokens: 958, completion_tokens: 628, prompt_tokens: 330;0.02214;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J14374;True;CWE-20 CWE-190;2422.7763319015503;total_tokens: 3427, completion_tokens: 1065, prompt_tokens: 2362;0.055569999999999994;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J14375;False;;2422.7737352848053;total_tokens: 5048, completion_tokens: 1217, prompt_tokens: 3831;0.07482;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J14351;True;CWE-200 CWE-807 CWE-129;2438.148353099823;total_tokens: 4503, completion_tokens: 1297, prompt_tokens: 3206;0.07097;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J14350;True;CWE-807 CWE-129 CWE-190 CWE-681;2444.1749522686005;total_tokens: 4356, completion_tokens: 1431, prompt_tokens: 2925;0.07218000000000001;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J14729;True;CWE-306 CWE-497 CWE-400 CWE-20 CWE-703;35.17682886123657;total_tokens: 1733, completion_tokens: 500, prompt_tokens: 1233;0.02733;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J14945;True;CWE-390 CWE-197 CWE-532 CWE-22;35.15885639190674;total_tokens: 1433, completion_tokens: 485, prompt_tokens: 948;0.024030000000000003;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J14728;True;CWE-497 CWE-400 CWE-20 CWE-275;41.70512819290161;total_tokens: 1173, completion_tokens: 594, prompt_tokens: 579;0.02361;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J14944;True;CWE-707 CWE-532 CWE-377 CWE-22;44.50995135307312;total_tokens: 1069, completion_tokens: 630, prompt_tokens: 439;0.023289999999999998;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J14945;False;;83.76756501197815;total_tokens: 5692, completion_tokens: 1189, prompt_tokens: 4503;0.0807;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J14728;True;CWE-400 CWE-20 CWE-190;89.92885851860046;total_tokens: 5102, completion_tokens: 1474, prompt_tokens: 3628;0.0805;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J14944;True;CWE-22 CWE-532;95.45639276504517;total_tokens: 4724, completion_tokens: 1444, prompt_tokens: 3280;0.07612;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J14729;True;CWE-400 CWE-20 CWE-497 CWE-703;99.11338305473328;total_tokens: 6751, completion_tokens: 1357, prompt_tokens: 5394;0.09465000000000001;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J15728;True;CWE-489 CWE-681 CWE-330;17.851834535598755;total_tokens: 654, completion_tokens: 379, prompt_tokens: 275;0.014119999999999999;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J15890;True;CWE-404 CWE-197 CWE-20 CWE-703;28.360214948654175;total_tokens: 945, completion_tokens: 480, prompt_tokens: 465;0.019049999999999997;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J15891;True;CWE-404 CWE-20 CWE-703 CWE-190;30.144289255142212;total_tokens: 1137, completion_tokens: 547, prompt_tokens: 590;0.022310000000000003;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J15371;True;CWE-311 CWE-89 CWE-400 CWE-20 CWE-79 CWE-200;30.454190731048584;total_tokens: 1607, completion_tokens: 556, prompt_tokens: 1051;0.02719;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J15936;True;CWE-404 CWE-117 CWE-400 CWE-20 CWE-197;31.543357133865356;total_tokens: 1216, completion_tokens: 512, prompt_tokens: 704;0.0224;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J15729;True;CWE-331 CWE-190;31.855939865112305;total_tokens: 1242, completion_tokens: 625, prompt_tokens: 617;0.02492;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J15377;True;CWE-89 CWE-400 CWE-20 CWE-79 CWE-200;34.942949056625366;total_tokens: 1649, completion_tokens: 576, prompt_tokens: 1073;0.028010000000000004;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J15370;True;CWE-319 CWE-400 CWE-20 CWE-89;34.94696044921875;total_tokens: 1119, completion_tokens: 625, prompt_tokens: 494;0.023690000000000003;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J15937;True;CWE-327 CWE-20 CWE-489 CWE-197 CWE-703;34.94812488555908;total_tokens: 1435, completion_tokens: 615, prompt_tokens: 820;0.02665;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J15376;True;CWE-319 CWE-404 CWE-20 CWE-89;36.97465920448303;total_tokens: 1156, completion_tokens: 646, prompt_tokens: 510;0.024480000000000002;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J15728;False;;61.59611701965332;total_tokens: 3273, completion_tokens: 1039, prompt_tokens: 2234;0.05351;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J15729;False;;76.68366646766663;total_tokens: 5150, completion_tokens: 1332, prompt_tokens: 3818;0.07814;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J15370;True;CWE-319 CWE-20;77.72720003128052;total_tokens: 4830, completion_tokens: 1403, prompt_tokens: 3427;0.07636;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J15377;True;CWE-20;81.51049160957336;total_tokens: 6439, completion_tokens: 1307, prompt_tokens: 5132;0.09053000000000001;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J15376;True;CWE-319 CWE-20 CWE-404;84.89004826545715;total_tokens: 4903, completion_tokens: 1406, prompt_tokens: 3497;0.07715;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J15936;True;CWE-117 CWE-20 CWE-197 CWE-404 CWE-400;84.87968301773071;total_tokens: 5204, completion_tokens: 1386, prompt_tokens: 3818;0.07976;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J15891;True;CWE-190 CWE-20 CWE-404 CWE-703;84.91113519668579;total_tokens: 4989, completion_tokens: 1409, prompt_tokens: 3580;0.07807000000000001;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J15890;True;CWE-197 CWE-20 CWE-404 CWE-703;87.77072381973267;total_tokens: 4504, completion_tokens: 1378, prompt_tokens: 3126;0.0726;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J15937;True;CWE-20 CWE-197 CWE-703;93.16444945335388;total_tokens: 5930, completion_tokens: 1509, prompt_tokens: 4421;0.08948;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J15371;True;CWE-20 CWE-918 CWE-200;99.43790745735168;total_tokens: 6492, completion_tokens: 1485, prompt_tokens: 5007;0.09462000000000001;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J16323;True;CWE-789 CWE-190;21.29844880104065;total_tokens: 879, completion_tokens: 517, prompt_tokens: 362;0.019129999999999998;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J17187;True;CWE-197 CWE-330;25.22100520133972;total_tokens: 1090, completion_tokens: 481, prompt_tokens: 609;0.02052;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J17186;True;CWE-197 CWE-330;26.956453323364258;total_tokens: 766, completion_tokens: 476, prompt_tokens: 290;0.01718;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J16322;True;CWE-330 CWE-489 CWE-190;27.32321810722351;total_tokens: 740, completion_tokens: 480, prompt_tokens: 260;0.017;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J16260;True;CWE-190;28.984692335128784;total_tokens: 639, completion_tokens: 383, prompt_tokens: 256;0.014050000000000002;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J16261;True;CWE-190;32.791882276535034;total_tokens: 1014, completion_tokens: 451, prompt_tokens: 563;0.01916;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J16950;True;CWE-319 CWE-404 CWE-89 CWE-400 CWE-20;32.8280246257782;total_tokens: 1042, completion_tokens: 523, prompt_tokens: 519;0.02088;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci;J16951;True;CWE-89 CWE-400 CWE-20 CWE-79 CWE-200;32.827704668045044;total_tokens: 1174, completion_tokens: 524, prompt_tokens: 650;0.02222;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J17186;False;;62.486072063446045;total_tokens: 3635, completion_tokens: 1129, prompt_tokens: 2506;0.058929999999999996;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J17187;False;;65.23883819580078;total_tokens: 4645, completion_tokens: 1163, prompt_tokens: 3482;0.06971;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J16322;False;;66.39833736419678;total_tokens: 3631, completion_tokens: 1179, prompt_tokens: 2452;0.059890000000000006;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J16323;True;CWE-190;75.62150621414185;total_tokens: 4147, completion_tokens: 1246, prompt_tokens: 2901;0.06638999999999999;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J16261;False;;75.58031272888184;total_tokens: 4259, completion_tokens: 1041, prompt_tokens: 3218;0.06341000000000001;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J16260;True;CWE-190;75.59544062614441;total_tokens: 3204, completion_tokens: 1007, prompt_tokens: 2197;0.05218;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J16951;True;CWE-20 CWE-200 CWE-400;84.18386387825012;total_tokens: 5060, completion_tokens: 1337, prompt_tokens: 3723;0.07734;2024-02-06
gpt-4-0125-preview;juliet-top-25-subset-34;require_fix_prompt_rci_improve;J16950;True;CWE-319 CWE-20 CWE-404;88.52563548088074;total_tokens: 4642, completion_tokens: 1360, prompt_tokens: 3282;0.07362;2024-02-06
