llm_model;dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J11177;True;CWE-20 CWE-79 CWE-200 CWE-807;25.399065017700195;total_tokens: 1194, completion_tokens: 558, prompt_tokens: 636;0.023100000000000002;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J10739;True;CWE-129 CWE-20;26.95773410797119;total_tokens: 1469, completion_tokens: 588, prompt_tokens: 881;0.02645;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J11339;True;CWE-129;29.197572708129883;total_tokens: 1565, completion_tokens: 651, prompt_tokens: 914;0.02867;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J11014;False;;39.86964464187622;total_tokens: 1391, completion_tokens: 658, prompt_tokens: 733;0.02707;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J11338;True;CWE-129 CWE-532;40.643491983413696;total_tokens: 1113, completion_tokens: 616, prompt_tokens: 497;0.02345;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J10755;True;CWE-20;56.679261445999146;total_tokens: 5711, completion_tokens: 1328, prompt_tokens: 4383;0.08367000000000001;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J10754;True;CWE-129;60.58792781829834;total_tokens: 4225, completion_tokens: 1133, prompt_tokens: 3092;0.06491;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J11339;True;CWE-129;62.838605642318726;total_tokens: 6089, completion_tokens: 1376, prompt_tokens: 4713;0.08841;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J11015;True;CWE-129 CWE-400 CWE-787;63.281675815582275;total_tokens: 7019, completion_tokens: 1308, prompt_tokens: 5711;0.09634999999999999;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J10739;True;CWE-129 CWE-20 CWE-532;63.29366993904114;total_tokens: 5901, completion_tokens: 1371, prompt_tokens: 4530;0.08643;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J10738;True;CWE-129 CWE-20;73.63127589225769;total_tokens: 4671, completion_tokens: 1324, prompt_tokens: 3347;0.07319;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J10755;True;CWE-20 CWE-209;44.461137533187866;total_tokens: 4897, completion_tokens: 888, prompt_tokens: 4009;0.06673000000000001;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J10739;True;CWE-129;41.29881429672241;total_tokens: 5050, completion_tokens: 923, prompt_tokens: 4127;0.06896;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J11339;True;CWE-129;49.05488181114197;total_tokens: 5267, completion_tokens: 919, prompt_tokens: 4348;0.07105;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J11338;True;CWE-129 CWE-532;85.71678352355957;total_tokens: 4733, completion_tokens: 1345, prompt_tokens: 3388;0.07423;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J11014;False;;86.10430788993835;total_tokens: 5777, completion_tokens: 1542, prompt_tokens: 4235;0.08861;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J11177;True;CWE-20 CWE-807;87.89303302764893;total_tokens: 5125, completion_tokens: 1417, prompt_tokens: 3708;0.07959000000000001;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J10738;True;CWE-129 CWE-20;48.10783624649048;total_tokens: 3790, completion_tokens: 887, prompt_tokens: 2903;0.055639999999999995;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J11338;True;CWE-129;53.16742205619812;total_tokens: 3932, completion_tokens: 920, prompt_tokens: 3012;0.057719999999999994;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J10754;True;CWE-129 CWE-807 CWE-20;58.24940729141235;total_tokens: 3478, completion_tokens: 779, prompt_tokens: 2699;0.05036;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J11176;True;CWE-129 CWE-20;101.04645729064941;total_tokens: 4725, completion_tokens: 1358, prompt_tokens: 3367;0.07441;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J11014;False;;60.30231165885925;total_tokens: 4951, completion_tokens: 1107, prompt_tokens: 3844;0.07164999999999999;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J11177;True;CWE-20 CWE-200 CWE-807;45.063637495040894;total_tokens: 4344, completion_tokens: 1000, prompt_tokens: 3344;0.06344000000000001;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J11015;True;CWE-129 CWE-400 CWE-787 CWE-20;69.45179796218872;total_tokens: 6449, completion_tokens: 1058, prompt_tokens: 5391;0.08565;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J11176;True;CWE-129 CWE-20 CWE-200;41.684934854507446;total_tokens: 3857, completion_tokens: 950, prompt_tokens: 2907;0.05757;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J11558;True;CWE-20 CWE-129;32.62520241737366;total_tokens: 1158, completion_tokens: 625, prompt_tokens: 533;0.02408;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J11559;False;;32.81983685493469;total_tokens: 1569, completion_tokens: 589, prompt_tokens: 980;0.027469999999999998;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J11609;True;CWE-20 CWE-129 CWE-79;38.55340623855591;total_tokens: 1614, completion_tokens: 586, prompt_tokens: 1028;0.02786;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J11559;True;CWE-20 CWE-200 CWE-129 CWE-190;76.35298466682434;total_tokens: 6300, completion_tokens: 1481, prompt_tokens: 4819;0.09262;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J11558;True;CWE-20 CWE-129 CWE-532;88.33202123641968;total_tokens: 5092, completion_tokens: 1504, prompt_tokens: 3588;0.081;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J11609;True;CWE-20;89.3543496131897;total_tokens: 6357, completion_tokens: 1356, prompt_tokens: 5001;0.09068999999999999;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J11559;True;CWE-20 CWE-200;53.01653170585632;total_tokens: 5421, completion_tokens: 1013, prompt_tokens: 4408;0.07447;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J11609;True;CWE-20 CWE-129 CWE-755;61.884377002716064;total_tokens: 5577, completion_tokens: 1014, prompt_tokens: 4563;0.07604999999999999;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J11558;True;CWE-20 CWE-129 CWE-532;57.626394748687744;total_tokens: 4241, completion_tokens: 1083, prompt_tokens: 3158;0.06407;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J12326;True;CWE-22 CWE-20 CWE-209;23.009801149368286;total_tokens: 1138, completion_tokens: 534, prompt_tokens: 604;0.02206;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J12327;True;CWE-129 CWE-20 CWE-22;24.04722809791565;total_tokens: 1301, completion_tokens: 582, prompt_tokens: 719;0.02465;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J12225;False;;24.892688035964966;total_tokens: 1268, completion_tokens: 500, prompt_tokens: 768;0.02268;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J12499;True;CWE-22 CWE-129 CWE-20;26.50129985809326;total_tokens: 1591, completion_tokens: 514, prompt_tokens: 1077;0.026189999999999998;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J12498;True;CWE-129 CWE-22 CWE-20;28.948514223098755;total_tokens: 1143, completion_tokens: 509, prompt_tokens: 634;0.021609999999999997;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J12291;True;CWE-22 CWE-129 CWE-20 CWE-532;29.378620386123657;total_tokens: 1700, completion_tokens: 611, prompt_tokens: 1089;0.02922;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J12224;False;;29.46774959564209;total_tokens: 916, completion_tokens: 494, prompt_tokens: 422;0.01904;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J12290;False;;29.775800943374634;total_tokens: 1188, completion_tokens: 579, prompt_tokens: 609;0.023459999999999995;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J12499;True;CWE-22 CWE-129 CWE-20;51.0584192276001;total_tokens: 6178, completion_tokens: 1268, prompt_tokens: 4910;0.08714;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J12326;True;CWE-209 CWE-20;52.9498507976532;total_tokens: 4862, completion_tokens: 1314, prompt_tokens: 3548;0.0749;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J12498;True;CWE-129 CWE-22 CWE-20;62.180869579315186;total_tokens: 4887, completion_tokens: 1300, prompt_tokens: 3587;0.07486999999999999;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J12326;False;;34.62590932846069;total_tokens: 3983, completion_tokens: 794, prompt_tokens: 3189;0.05571000000000001;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J12291;True;CWE-129 CWE-20 CWE-532;69.8358781337738;total_tokens: 6499, completion_tokens: 1366, prompt_tokens: 5133;0.09231;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J12327;True;CWE-129 CWE-20;71.12960600852966;total_tokens: 5449, completion_tokens: 1406, prompt_tokens: 4043;0.08260999999999999;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J12290;False;;71.62337160110474;total_tokens: 4976, completion_tokens: 1351, prompt_tokens: 3625;0.07678;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J12225;False;;78.38988375663757;total_tokens: 5208, completion_tokens: 1204, prompt_tokens: 4004;0.07615999999999999;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J12498;True;CWE-129 CWE-22 CWE-20;49.028348445892334;total_tokens: 4081, completion_tokens: 854, prompt_tokens: 3227;0.05789;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J12291;True;CWE-129 CWE-20 CWE-532;49.66324591636658;total_tokens: 5807, completion_tokens: 1020, prompt_tokens: 4787;0.07847;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J12225;False;;36.78071141242981;total_tokens: 4380, completion_tokens: 761, prompt_tokens: 3619;0.05902;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J12290;False;;49.52410292625427;total_tokens: 4223, completion_tokens: 941, prompt_tokens: 3282;0.06105;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J12499;True;CWE-22 CWE-129 CWE-20;67.48539209365845;total_tokens: 5404, completion_tokens: 863, prompt_tokens: 4541;0.0713;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J12224;False;;98.11762356758118;total_tokens: 4095, completion_tokens: 1143, prompt_tokens: 2952;0.06381;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J12327;True;CWE-129 CWE-20 CWE-22 CWE-190;51.55826759338379;total_tokens: 4602, completion_tokens: 985, prompt_tokens: 3617;0.06572;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J12224;False;;43.843146562576294;total_tokens: 3254, completion_tokens: 707, prompt_tokens: 2547;0.046680000000000006;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J12753;False;;20.608508586883545;total_tokens: 1430, completion_tokens: 603, prompt_tokens: 827;0.026359999999999998;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J12752;False;;22.41588521003723;total_tokens: 926, completion_tokens: 471, prompt_tokens: 455;0.01868;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J12752;False;;53.64343595504761;total_tokens: 4137, completion_tokens: 1121, prompt_tokens: 3016;0.06379;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J12753;False;;62.944283962249756;total_tokens: 5779, completion_tokens: 1382, prompt_tokens: 4397;0.08542999999999999;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J12752;False;;34.394975662231445;total_tokens: 3282, completion_tokens: 677, prompt_tokens: 2605;0.04636;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J12753;False;;52.31317901611328;total_tokens: 4876, completion_tokens: 885, prompt_tokens: 3991;0.06645999999999999;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J12930;False;;21.2753963470459;total_tokens: 997, completion_tokens: 569, prompt_tokens: 428;0.021349999999999997;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J12931;False;;26.576292037963867;total_tokens: 1381, completion_tokens: 618, prompt_tokens: 763;0.02617;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J13101;True;CWE-400 CWE-20 CWE-532;28.63213324546814;total_tokens: 1885, completion_tokens: 641, prompt_tokens: 1244;0.031670000000000004;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J13100;True;CWE-129 CWE-20;31.116321325302124;total_tokens: 1323, completion_tokens: 633, prompt_tokens: 690;0.02589;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J12930;False;;68.61748170852661;total_tokens: 4506, completion_tokens: 1324, prompt_tokens: 3182;0.07153999999999999;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J12931;False;;69.88708662986755;total_tokens: 5614, completion_tokens: 1347, prompt_tokens: 4267;0.08308;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J13100;True;CWE-129 CWE-20 CWE-400 CWE-319;71.88707447052002;total_tokens: 5679, completion_tokens: 1540, prompt_tokens: 4139;0.08759;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J13101;True;CWE-400 CWE-20 CWE-129;75.75038146972656;total_tokens: 7259, completion_tokens: 1541, prompt_tokens: 5718;0.10341;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J12930;False;;43.122798681259155;total_tokens: 3663, completion_tokens: 954, prompt_tokens: 2709;0.055709999999999996;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J13101;True;CWE-400 CWE-20;50.12504863739014;total_tokens: 6392, completion_tokens: 1061, prompt_tokens: 5331;0.08514;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J12931;False;;54.96749210357666;total_tokens: 4978, completion_tokens: 1148, prompt_tokens: 3830;0.07274;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J13100;True;CWE-20 CWE-476;62.85253143310547;total_tokens: 4740, completion_tokens: 1073, prompt_tokens: 3667;0.06886;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J14374;True;CWE-190 CWE-20 CWE-754;25.208861351013184;total_tokens: 969, completion_tokens: 497, prompt_tokens: 472;0.01963;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J14350;True;CWE-190 CWE-20 CWE-807;26.784284114837646;total_tokens: 973, completion_tokens: 480, prompt_tokens: 493;0.01933;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J14351;True;CWE-20 CWE-79 CWE-681;28.26246166229248;total_tokens: 1279, completion_tokens: 625, prompt_tokens: 654;0.02529;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J14375;True;CWE-20 CWE-89 CWE-703;28.35545015335083;total_tokens: 1458, completion_tokens: 602, prompt_tokens: 856;0.026619999999999998;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J14374;True;CWE-190 CWE-20 CWE-754;58.209556579589844;total_tokens: 4473, completion_tokens: 1345, prompt_tokens: 3128;0.07163;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J14351;True;CWE-20 CWE-755;58.88352179527283;total_tokens: 5434, completion_tokens: 1498, prompt_tokens: 3936;0.0843;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J14350;True;CWE-190 CWE-20 CWE-807 CWE-20;62.60598611831665;total_tokens: 4403, completion_tokens: 1307, prompt_tokens: 3096;0.07017;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J14374;True;CWE-190 CWE-20 CWE-754;44.2289080619812;total_tokens: 3620, completion_tokens: 903, prompt_tokens: 2717;0.05426;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J14375;True;CWE-20 CWE-79 CWE-703;79.21547985076904;total_tokens: 5973, completion_tokens: 1468, prompt_tokens: 4505;0.08909;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J14350;True;CWE-190 CWE-20 CWE-807;44.18995642662048;total_tokens: 3593, completion_tokens: 842, prompt_tokens: 2751;0.052770000000000004;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J14351;True;CWE-20 CWE-681;63.72540473937988;total_tokens: 4563, completion_tokens: 1045, prompt_tokens: 3518;0.06653;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J14375;True;CWE-20 CWE-20;56.36517572402954;total_tokens: 5096, completion_tokens: 991, prompt_tokens: 4105;0.07078000000000001;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J14729;True;CWE-20 CWE-400 CWE-311 CWE-307;28.726725101470947;total_tokens: 1991, completion_tokens: 595, prompt_tokens: 1396;0.03181;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J14945;False;;31.076650142669678;total_tokens: 1856, completion_tokens: 745, prompt_tokens: 1111;0.03346;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J14728;True;CWE-190 CWE-400 CWE-20 CWE-275;31.347957849502563;total_tokens: 1250, completion_tokens: 508, prompt_tokens: 742;0.02266;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J14944;True;CWE-20 CWE-22 CWE-377 CWE-732;34.4175763130188;total_tokens: 1112, completion_tokens: 510, prompt_tokens: 602;0.02132;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J14729;True;CWE-20 CWE-319 CWE-311;64.33771681785583;total_tokens: 7576, completion_tokens: 1451, prompt_tokens: 6125;0.10478;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J14944;True;CWE-20 CWE-22;75.91766047477722;total_tokens: 4653, completion_tokens: 1209, prompt_tokens: 3444;0.07071;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J14945;True;CWE-22 CWE-20 CWE-704 CWE-190;77.35747003555298;total_tokens: 7131, completion_tokens: 1594, prompt_tokens: 5537;0.10319;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve;J14728;True;CWE-190 CWE-400 CWE-20 CWE-284 CWE-532;86.79395055770874;total_tokens: 5398, completion_tokens: 1414, prompt_tokens: 3984;0.08226;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J14944;True;CWE-20 CWE-22 CWE-732;53.780791997909546;total_tokens: 3933, completion_tokens: 840, prompt_tokens: 3093;0.05613;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J14729;True;CWE-20 CWE-400 CWE-404 CWE-295;60.10936760902405;total_tokens: 6744, completion_tokens: 1049, prompt_tokens: 5695;0.08842;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J14945;True;CWE-22 CWE-20 CWE-704 CWE-190;52.41655397415161;total_tokens: 6233, completion_tokens: 1117, prompt_tokens: 5116;0.08467;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci_improve_short;J14728;True;CWE-190 CWE-400 CWE-20 CWE-787;56.22540545463562;total_tokens: 4530, completion_tokens: 965, prompt_tokens: 3565;0.06459999999999999;2024-02-16
gpt-4-0125-preview;juliet-top-25-subset-34;cot_prompt_rci;J15729;False;;17.195904970169067;total_tokens: 1244, completion_tokens: 464, prompt_tokens: 780;0.02172;2024-02-16
