llm_model;dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J11014;True;CWE-22 CWE-20 CWE-532;19.328986406326294;total_tokens: 1169, completion_tokens: 408, prompt_tokens: 761;0.01985;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J11015;True;CWE-89 CWE-79 CWE-532;21.66697645187378;total_tokens: 1782, completion_tokens: 435, prompt_tokens: 1347;0.02652;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J11176;True;CWE-129 CWE-306 CWE-311;23.43826150894165;total_tokens: 1035, completion_tokens: 496, prompt_tokens: 539;0.02027;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J10754;True;CWE-129 CWE-20;25.53555154800415;total_tokens: 1003, completion_tokens: 475, prompt_tokens: 528;0.01953;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J11339;True;CWE-20 CWE-306 CWE-79 CWE-532;28.310611486434937;total_tokens: 1491, completion_tokens: 549, prompt_tokens: 942;0.025890000000000003;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J11338;True;CWE-129 CWE-306 CWE-307 CWE-311;28.53347611427307;total_tokens: 1085, completion_tokens: 560, prompt_tokens: 525;0.022050000000000004;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J10739;True;CWE-129;28.833703994750977;total_tokens: 1468, completion_tokens: 559, prompt_tokens: 909;0.02586;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J10755;True;CWE-807 CWE-20 CWE-532;29.68971085548401;total_tokens: 1420, completion_tokens: 516, prompt_tokens: 904;0.02452;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J11177;True;CWE-20 CWE-532 CWE-311;30.974642992019653;total_tokens: 1199, completion_tokens: 535, prompt_tokens: 664;0.022690000000000002;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J10738;True;CWE-787 CWE-20 CWE-532;35.82072043418884;total_tokens: 3723, completion_tokens: 857, prompt_tokens: 2866;0.05437;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J11015;True;CWE-532;48.41760206222534;total_tokens: 6442, completion_tokens: 965, prompt_tokens: 5477;0.08371999999999999;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J11176;True;CWE-129;50.089131355285645;total_tokens: 4555, completion_tokens: 1196, prompt_tokens: 3359;0.06946999999999999;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J10754;True;CWE-129 CWE-20;54.167893171310425;total_tokens: 4387, completion_tokens: 1163, prompt_tokens: 3224;0.06713;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J11014;True;CWE-22 CWE-20 CWE-532;55.08263349533081;total_tokens: 4689, completion_tokens: 1006, prompt_tokens: 3683;0.06701;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J10755;True;CWE-20;56.28707003593445;total_tokens: 5618, completion_tokens: 1180, prompt_tokens: 4438;0.07978;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J10739;True;CWE-20 CWE-400;59.43779492378235;total_tokens: 5901, completion_tokens: 1353, prompt_tokens: 4548;0.08607000000000001;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J11339;True;CWE-20 CWE-306 CWE-532;68.74155569076538;total_tokens: 6208, completion_tokens: 1471, prompt_tokens: 4737;0.0915;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J11338;True;CWE-20 CWE-306 CWE-307;72.88829946517944;total_tokens: 5047, completion_tokens: 1545, prompt_tokens: 3502;0.08137;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J11177;True;CWE-20;78.70785713195801;total_tokens: 5078, completion_tokens: 1272, prompt_tokens: 3806;0.07622;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J11559;True;CWE-20 CWE-209 CWE-400;37.28593897819519;total_tokens: 1664, completion_tokens: 656, prompt_tokens: 1008;0.02976;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J11558;True;CWE-129 CWE-306 CWE-532;58.995052337646484;total_tokens: 1106, completion_tokens: 545, prompt_tokens: 561;0.02196;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J11559;True;CWE-20 CWE-209 CWE-400;78.37216711044312;total_tokens: 6490, completion_tokens: 1425, prompt_tokens: 5065;0.0934;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J11558;True;CWE-129 CWE-306 CWE-20;112.89610385894775;total_tokens: 4783, completion_tokens: 1322, prompt_tokens: 3461;0.07427;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J12290;True;CWE-22 CWE-20 CWE-532;11.731909275054932;total_tokens: 1011, completion_tokens: 374, prompt_tokens: 637;0.01759;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J12752;False;;13.513679504394531;total_tokens: 926, completion_tokens: 443, prompt_tokens: 483;0.01812;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J12498;True;CWE-22 CWE-20 CWE-532;18.384823083877563;total_tokens: 1037, completion_tokens: 375, prompt_tokens: 662;0.01787;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J12225;False;;20.32380437850952;total_tokens: 1241, completion_tokens: 445, prompt_tokens: 796;0.02131;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J12753;False;;22.85736870765686;total_tokens: 1293, completion_tokens: 438, prompt_tokens: 855;0.02169;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J12327;True;CWE-390 CWE-22 CWE-532;22.912670135498047;total_tokens: 1315, completion_tokens: 568, prompt_tokens: 747;0.024509999999999997;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J12291;True;CWE-22 CWE-200 CWE-532;25.832948684692383;total_tokens: 1635, completion_tokens: 518, prompt_tokens: 1117;0.026709999999999998;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J12224;True;CWE-129;26.04487943649292;total_tokens: 901, completion_tokens: 451, prompt_tokens: 450;0.01803;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J12499;True;CWE-22 CWE-532;27.031373739242554;total_tokens: 1625, completion_tokens: 520, prompt_tokens: 1105;0.02665;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J12753;True;CWE-400;37.796390533447266;total_tokens: 4734, completion_tokens: 830, prompt_tokens: 3904;0.06394;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J12752;True;CWE-129 CWE-209;43.021700382232666;total_tokens: 3954, completion_tokens: 1040, prompt_tokens: 2914;0.060340000000000005;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J12290;True;CWE-22 CWE-20 CWE-532;43.890657901763916;total_tokens: 4378, completion_tokens: 1073, prompt_tokens: 3305;0.06523999999999999;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J12326;True;CWE-22 CWE-200;55.41254281997681;total_tokens: 1205, completion_tokens: 573, prompt_tokens: 632;0.023509999999999996;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J12224;True;CWE-129;56.25576448440552;total_tokens: 4033, completion_tokens: 1087, prompt_tokens: 2946;0.06207000000000001;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J12498;True;CWE-22 CWE-20 CWE-532;57.82301712036133;total_tokens: 4548, completion_tokens: 1126, prompt_tokens: 3422;0.068;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J12327;False;;60.12823534011841;total_tokens: 5396, completion_tokens: 1307, prompt_tokens: 4089;0.08009999999999999;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J12225;True;CWE-129;64.84163308143616;total_tokens: 5186, completion_tokens: 1211, prompt_tokens: 3975;0.07608000000000001;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J12499;True;CWE-22;67.68805360794067;total_tokens: 6573, completion_tokens: 1382, prompt_tokens: 5191;0.09337;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J12291;True;CWE-200;82.03137469291687;total_tokens: 6318, completion_tokens: 1256, prompt_tokens: 5062;0.08829999999999999;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J12326;True;CWE-200 CWE-787;104.97114896774292;total_tokens: 5216, completion_tokens: 1433, prompt_tokens: 3783;0.08082;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J13101;True;CWE-20 CWE-79 CWE-20 CWE-532;17.264153718948364;total_tokens: 1703, completion_tokens: 431, prompt_tokens: 1272;0.02565;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J13100;True;CWE-20 CWE-532;21.729795455932617;total_tokens: 1065, completion_tokens: 347, prompt_tokens: 718;0.017589999999999998;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J12930;True;CWE-129;29.68382692337036;total_tokens: 914, completion_tokens: 458, prompt_tokens: 456;0.0183;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J12931;True;CWE-129;31.053994178771973;total_tokens: 1343, completion_tokens: 552, prompt_tokens: 791;0.024470000000000002;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J13101;True;CWE-20 CWE-20;50.40112376213074;total_tokens: 6580, completion_tokens: 1203, prompt_tokens: 5377;0.08986;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J12931;True;CWE-129;64.14465165138245;total_tokens: 5471, completion_tokens: 1254, prompt_tokens: 4217;0.07979;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J13100;True;CWE-20 CWE-532;64.7526183128357;total_tokens: 4366, completion_tokens: 940, prompt_tokens: 3426;0.06245999999999999;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J12930;True;CWE-787;64.76730871200562;total_tokens: 4153, completion_tokens: 1133, prompt_tokens: 3020;0.06419;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J14375;True;CWE-20 CWE-200;23.84105944633484;total_tokens: 1416, completion_tokens: 532, prompt_tokens: 884;0.024800000000000003;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J14350;True;CWE-190 CWE-306 CWE-311 CWE-200;25.095133066177368;total_tokens: 1027, completion_tokens: 506, prompt_tokens: 521;0.02039;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J14374;True;CWE-190 CWE-306 CWE-307;26.163678407669067;total_tokens: 1085, completion_tokens: 585, prompt_tokens: 500;0.02255;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J14351;True;CWE-79 CWE-532;26.72200584411621;total_tokens: 1079, completion_tokens: 397, prompt_tokens: 682;0.01873;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J14350;True;CWE-190;64.09586691856384;total_tokens: 4611, completion_tokens: 1279, prompt_tokens: 3332;0.07169;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J14375;True;CWE-20 CWE-200 CWE-223;73.72725915908813;total_tokens: 5845, completion_tokens: 1352, prompt_tokens: 4493;0.08549000000000001;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J14374;True;CWE-20 CWE-223;77.41682481765747;total_tokens: 5103, completion_tokens: 1627, prompt_tokens: 3476;0.08357;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J14351;True;CWE-79 CWE-532;85.8198823928833;total_tokens: 4834, completion_tokens: 1275, prompt_tokens: 3559;0.07383999999999999;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J14729;True;CWE-400 CWE-20 CWE-532;19.432722568511963;total_tokens: 1847, completion_tokens: 423, prompt_tokens: 1424;0.02693;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J14944;True;CWE-22 CWE-200;21.330085515975952;total_tokens: 1164, completion_tokens: 534, prompt_tokens: 630;0.02232;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J14728;True;CWE-306 CWE-20 CWE-311 CWE-215;21.562626838684082;total_tokens: 1235, completion_tokens: 465, prompt_tokens: 770;0.021650000000000003;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J14945;True;CWE-89 CWE-79 CWE-532;22.471624851226807;total_tokens: 1663, completion_tokens: 524, prompt_tokens: 1139;0.027110000000000002;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J14728;True;CWE-306 CWE-20 CWE-311 CWE-215;55.757182121276855;total_tokens: 5135, completion_tokens: 1194, prompt_tokens: 3941;0.07523;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J14945;True;CWE-532;59.96270418167114;total_tokens: 6517, completion_tokens: 1296, prompt_tokens: 5221;0.09109000000000002;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J14944;True;CWE-22 CWE-200;66.02335691452026;total_tokens: 4928, completion_tokens: 1252, prompt_tokens: 3676;0.07432;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J14729;True;CWE-400 CWE-20 CWE-532;78.50925397872925;total_tokens: 6794, completion_tokens: 1061, prompt_tokens: 5733;0.08915999999999999;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J15937;True;CWE-306 CWE-79 CWE-311 CWE-532 CWE-20;14.125664710998535;total_tokens: 1324, completion_tokens: 313, prompt_tokens: 1011;0.019499999999999997;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J15890;True;CWE-20 CWE-215;15.324788570404053;total_tokens: 1061, completion_tokens: 405, prompt_tokens: 656;0.01871;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J15371;True;CWE-20 CWE-79 CWE-20 CWE-532;17.729608058929443;total_tokens: 1659, completion_tokens: 417, prompt_tokens: 1242;0.02493;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J15370;True;CWE-20 CWE-494;18.115259170532227;total_tokens: 1042, completion_tokens: 357, prompt_tokens: 685;0.01756;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J15729;False;;19.57996129989624;total_tokens: 1237, completion_tokens: 429, prompt_tokens: 808;0.02095;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J15891;True;CWE-20 CWE-532;19.696697473526;total_tokens: 1372, completion_tokens: 591, prompt_tokens: 781;0.02554;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J15728;False;;20.946157932281494;total_tokens: 994, completion_tokens: 528, prompt_tokens: 466;0.0205;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J15377;True;CWE-306 CWE-79 CWE-20 CWE-532;24.017598628997803;total_tokens: 1682, completion_tokens: 418, prompt_tokens: 1264;0.02518;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J15936;True;CWE-20 CWE-311 CWE-215;24.344035625457764;total_tokens: 1374, completion_tokens: 479, prompt_tokens: 895;0.02332;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J15376;True;CWE-20 CWE-311 CWE-319 CWE-200 CWE-918;41.59716987609863;total_tokens: 1184, completion_tokens: 483, prompt_tokens: 701;0.0215;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J15890;True;CWE-20 CWE-215;44.392048358917236;total_tokens: 4459, completion_tokens: 1033, prompt_tokens: 3426;0.06525;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J15937;True;CWE-20;50.60399270057678;total_tokens: 5367, completion_tokens: 1057, prompt_tokens: 4310;0.07481;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J15891;True;CWE-20 CWE-532;52.8626503944397;total_tokens: 5463, completion_tokens: 1259, prompt_tokens: 4204;0.07980999999999999;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J15728;True;CWE-532;53.8426616191864;total_tokens: 4391, completion_tokens: 1196, prompt_tokens: 3195;0.06783;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J15729;True;CWE-532 CWE-306 CWE-755;55.06243014335632;total_tokens: 5092, completion_tokens: 1141, prompt_tokens: 3951;0.07374;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J15936;True;CWE-20 CWE-215;61.1413414478302;total_tokens: 5600, completion_tokens: 1247, prompt_tokens: 4353;0.08094;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J15371;True;CWE-20 CWE-20;61.29234504699707;total_tokens: 6486, completion_tokens: 1203, prompt_tokens: 5283;0.08892;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J15370;True;CWE-20 CWE-494;61.81270241737366;total_tokens: 4435, completion_tokens: 998, prompt_tokens: 3437;0.06431;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J15377;True;CWE-306 CWE-79 CWE-20;69.28022527694702;total_tokens: 6614, completion_tokens: 1278, prompt_tokens: 5336;0.0917;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J15376;True;CWE-20 CWE-311 CWE-319 CWE-200 CWE-918;90.25379657745361;total_tokens: 5154, completion_tokens: 1344, prompt_tokens: 3810;0.07841999999999999;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J16323;False;;12.341795682907104;total_tokens: 943, completion_tokens: 390, prompt_tokens: 553;0.017230000000000002;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J16951;True;CWE-20 CWE-532;17.580203771591187;total_tokens: 1242, completion_tokens: 401, prompt_tokens: 841;0.02044;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J16950;True;CWE-319 CWE-20 CWE-532 CWE-311;20.993807792663574;total_tokens: 1115, completion_tokens: 405, prompt_tokens: 710;0.01925;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J17187;False;;25.068976163864136;total_tokens: 1254, completion_tokens: 454, prompt_tokens: 800;0.02162;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J17186;False;;26.436381578445435;total_tokens: 952, completion_tokens: 471, prompt_tokens: 481;0.01894;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J16261;False;;37.34280705451965;total_tokens: 1203, completion_tokens: 449, prompt_tokens: 754;0.02101;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J16322;True;CWE-703 CWE-285;37.89977407455444;total_tokens: 916, completion_tokens: 465, prompt_tokens: 451;0.01846;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J16260;True;CWE-190;39.26551342010498;total_tokens: 828, completion_tokens: 381, prompt_tokens: 447;0.015899999999999997;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J16951;True;CWE-20;49.810428619384766;total_tokens: 5179, completion_tokens: 1113, prompt_tokens: 4066;0.07405;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J16260;True;CWE-190;55.25139236450195;total_tokens: 3015, completion_tokens: 612, prompt_tokens: 2403;0.04239;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J17186;True;CWE-215 CWE-306 CWE-284;66.63894820213318;total_tokens: 4206, completion_tokens: 1165, prompt_tokens: 3041;0.06536;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J17187;False;;67.1856369972229;total_tokens: 5121, completion_tokens: 1102, prompt_tokens: 4019;0.07325000000000001;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J16323;False;;71.31332802772522;total_tokens: 4267, completion_tokens: 1042, prompt_tokens: 3225;0.06351000000000001;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J16261;True;CWE-190 CWE-306 CWE-390 CWE-321 CWE-311 CWE-778;79.62168598175049;total_tokens: 5220, completion_tokens: 1339, prompt_tokens: 3881;0.07898;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J16322;True;CWE-285;82.90204215049744;total_tokens: 4310, completion_tokens: 1272, prompt_tokens: 3038;0.06853999999999999;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J16950;True;CWE-319 CWE-20 CWE-532 CWE-311;96.25209665298462;total_tokens: 4912, completion_tokens: 1218, prompt_tokens: 3694;0.07347999999999999;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J18139;False;;19.02354621887207;total_tokens: 1222, completion_tokens: 420, prompt_tokens: 802;0.02062;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J17319;False;;20.023783922195435;total_tokens: 1181, completion_tokens: 389, prompt_tokens: 792;0.01959;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J18138;True;CWE-20 CWE-215;21.303282260894775;total_tokens: 1101, completion_tokens: 428, prompt_tokens: 673;0.01957;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J17318;False;;21.31856656074524;total_tokens: 951, completion_tokens: 472, prompt_tokens: 479;0.018949999999999998;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J17866;True;CWE-20 CWE-532;24.34809422492981;total_tokens: 1066, completion_tokens: 534, prompt_tokens: 532;0.021339999999999998;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J18108;True;CWE-20 CWE-307 CWE-311 CWE-779;27.259777784347534;total_tokens: 1182, completion_tokens: 518, prompt_tokens: 664;0.02218;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J17867;True;CWE-20 CWE-532;27.666880130767822;total_tokens: 1415, completion_tokens: 566, prompt_tokens: 849;0.02547;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review;J18109;True;CWE-20 CWE-213;37.23504018783569;total_tokens: 1662, completion_tokens: 499, prompt_tokens: 1163;0.0266;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J17867;True;CWE-20;56.69793200492859;total_tokens: 5663, completion_tokens: 1265, prompt_tokens: 4398;0.08193;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J17319;False;;56.79706931114197;total_tokens: 4780, completion_tokens: 958, prompt_tokens: 3822;0.06696;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J18139;True;CWE-20;60.493255853652954;total_tokens: 4863, completion_tokens: 999, prompt_tokens: 3864;0.06861;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J18138;True;CWE-20 CWE-215;61.94697284698486;total_tokens: 4723, completion_tokens: 1118, prompt_tokens: 3605;0.06959;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J17318;True;CWE-532 CWE-863 CWE-807;65.0418713092804;total_tokens: 4397, completion_tokens: 1286, prompt_tokens: 3111;0.06968999999999999;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J18108;True;CWE-20 CWE-307;65.4561231136322;total_tokens: 4939, completion_tokens: 1251, prompt_tokens: 3688;0.07441;2024-02-18
gpt-4-0125-preview;juliet-top-25-subset-34;code_review_improve;J17866;True;CWE-20;68.58387541770935;total_tokens: 4750, completion_tokens: 1313, prompt_tokens: 3437;0.07375999999999999;2024-02-18
