llm_model;dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J12498;True;CWE-129;33.4230101108551;total_tokens: 1182, completion_tokens: 531, prompt_tokens: 651;0.02244;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J12290;True;CWE-129;36.890228033065796;total_tokens: 1150, completion_tokens: 524, prompt_tokens: 626;0.02198;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J12327;False;;39.75094652175903;total_tokens: 1283, completion_tokens: 547, prompt_tokens: 736;0.02377;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J12752;True;CWE-129;44.661587715148926;total_tokens: 1013, completion_tokens: 541, prompt_tokens: 472;0.020950000000000003;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J12291;True;CWE-129;55.48718523979187;total_tokens: 1665, completion_tokens: 559, prompt_tokens: 1106;0.02783;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J12931;False;;24.825661659240723;total_tokens: 1166, completion_tokens: 386, prompt_tokens: 780;0.01938;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J13100;True;CWE-129 CWE-190;26.397425174713135;total_tokens: 1185, completion_tokens: 478, prompt_tokens: 707;0.02141;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J12930;True;CWE-129;30.268009185791016;total_tokens: 945, completion_tokens: 500, prompt_tokens: 445;0.01945;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J13101;True;CWE-129 CWE-20;45.52110767364502;total_tokens: 1782, completion_tokens: 521, prompt_tokens: 1261;0.02824;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J14350;True;CWE-190 CWE-20;18.8748619556427;total_tokens: 902, completion_tokens: 392, prompt_tokens: 510;0.01686;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J14374;False;;25.10037636756897;total_tokens: 961, completion_tokens: 472, prompt_tokens: 489;0.019049999999999997;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J14375;True;CWE-190 CWE-20;31.052395343780518;total_tokens: 1422, completion_tokens: 549, prompt_tokens: 873;0.0252;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J14351;True;CWE-20;35.98613500595093;total_tokens: 1187, completion_tokens: 516, prompt_tokens: 671;0.02219;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J14945;False;;26.84547758102417;total_tokens: 1596, completion_tokens: 468, prompt_tokens: 1128;0.02532;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J14729;True;CWE-190 CWE-400 CWE-20;29.11848473548889;total_tokens: 1948, completion_tokens: 535, prompt_tokens: 1413;0.030180000000000002;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J14728;True;CWE-190 CWE-400;40.416892766952515;total_tokens: 1298, completion_tokens: 539, prompt_tokens: 759;0.02376;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J14944;False;;42.98570895195007;total_tokens: 1131, completion_tokens: 512, prompt_tokens: 619;0.02155;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J15728;False;;21.60840129852295;total_tokens: 852, completion_tokens: 397, prompt_tokens: 455;0.016460000000000002;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J15376;False;;21.697599411010742;total_tokens: 1072, completion_tokens: 382, prompt_tokens: 690;0.01836;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J15937;True;CWE-20 CWE-703;24.207935094833374;total_tokens: 1442, completion_tokens: 442, prompt_tokens: 1000;0.02326;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J15936;True;CWE-20;29.61974310874939;total_tokens: 1461, completion_tokens: 577, prompt_tokens: 884;0.02615;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J15377;True;CWE-190 CWE-20 CWE-754;30.586971759796143;total_tokens: 1775, completion_tokens: 522, prompt_tokens: 1253;0.02819;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J15371;True;CWE-190 CWE-20;31.410934686660767;total_tokens: 1801, completion_tokens: 570, prompt_tokens: 1231;0.02941;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J15370;True;CWE-190;32.925092697143555;total_tokens: 1245, completion_tokens: 571, prompt_tokens: 674;0.02387;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J15891;True;CWE-190 CWE-20;33.17226791381836;total_tokens: 1231, completion_tokens: 461, prompt_tokens: 770;0.02153;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J15729;False;;34.72913122177124;total_tokens: 1174, completion_tokens: 377, prompt_tokens: 797;0.01928;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J15890;False;;34.802372455596924;total_tokens: 1085, completion_tokens: 440, prompt_tokens: 645;0.01965;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J16323;False;;18.136210918426514;total_tokens: 884, completion_tokens: 342, prompt_tokens: 542;0.01568;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J16260;False;;18.90203332901001;total_tokens: 790, completion_tokens: 354, prompt_tokens: 436;0.01498;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J16261;False;;20.49462866783142;total_tokens: 1074, completion_tokens: 331, prompt_tokens: 743;0.01736;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J16951;True;CWE-20 CWE-400;23.878691911697388;total_tokens: 1317, completion_tokens: 487, prompt_tokens: 830;0.02291;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J16322;False;;24.577429056167603;total_tokens: 983, completion_tokens: 543, prompt_tokens: 440;0.02069;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J16950;False;;32.37424945831299;total_tokens: 1240, completion_tokens: 541, prompt_tokens: 699;0.02322;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J17186;False;;36.00060558319092;total_tokens: 1089, completion_tokens: 619, prompt_tokens: 470;0.02327;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J17187;False;;36.79635238647461;total_tokens: 1439, completion_tokens: 650, prompt_tokens: 789;0.02739;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J17319;False;;19.060343503952026;total_tokens: 1135, completion_tokens: 354, prompt_tokens: 781;0.01843;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J17866;False;;21.35362195968628;total_tokens: 952, completion_tokens: 431, prompt_tokens: 521;0.01814;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J17318;False;;22.080376863479614;total_tokens: 867, completion_tokens: 399, prompt_tokens: 468;0.016649999999999998;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18109;True;CWE-20 CWE-390;25.866701126098633;total_tokens: 1641, completion_tokens: 489, prompt_tokens: 1152;0.026189999999999998;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18139;False;;28.93851113319397;total_tokens: 1301, completion_tokens: 510, prompt_tokens: 791;0.02321;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18108;True;CWE-20 CWE-390;32.22397232055664;total_tokens: 1276, completion_tokens: 623, prompt_tokens: 653;0.02522;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J17867;False;;34.714197635650635;total_tokens: 1269, completion_tokens: 431, prompt_tokens: 838;0.02131;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18138;True;CWE-20 CWE-390;54.192739725112915;total_tokens: 1411, completion_tokens: 749, prompt_tokens: 662;0.02909;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18459;False;;15.391143083572388;total_tokens: 1436, completion_tokens: 343, prompt_tokens: 1093;0.021220000000000003;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18235;False;;20.91183638572693;total_tokens: 1466, completion_tokens: 374, prompt_tokens: 1092;0.02214;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18264;True;CWE-22;21.952380180358887;total_tokens: 1371, completion_tokens: 446, prompt_tokens: 925;0.02263;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18533;False;;23.118032217025757;total_tokens: 1191, completion_tokens: 420, prompt_tokens: 771;0.020309999999999998;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18273;False;;25.214566946029663;total_tokens: 1201, completion_tokens: 489, prompt_tokens: 712;0.021789999999999997;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18532;True;CWE-22 CWE-200;26.481727123260498;total_tokens: 1261, completion_tokens: 516, prompt_tokens: 745;0.02293;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18452;True;CWE-22 CWE-23 CWE-22 CWE-200;27.01336693763733;total_tokens: 1197, completion_tokens: 464, prompt_tokens: 733;0.021249999999999998;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18234;True;CWE-23 CWE-404;28.54884696006775;total_tokens: 1433, completion_tokens: 489, prompt_tokens: 944;0.02411;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18588;True;CWE-23 CWE-400;28.64621138572693;total_tokens: 1474, completion_tokens: 490, prompt_tokens: 984;0.02454;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18369;False;;29.085867881774902;total_tokens: 1572, completion_tokens: 512, prompt_tokens: 1060;0.02596;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18585;False;;29.339401960372925;total_tokens: 1487, completion_tokens: 411, prompt_tokens: 1076;0.02309;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18272;True;CWE-22;30.972102403640747;total_tokens: 1436, completion_tokens: 589, prompt_tokens: 847;0.026139999999999997;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18458;True;CWE-22;34.991920948028564;total_tokens: 1359, completion_tokens: 609, prompt_tokens: 750;0.025769999999999998;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18265;False;;35.402531147003174;total_tokens: 1347, completion_tokens: 611, prompt_tokens: 736;0.025689999999999998;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18368;True;CWE-22 CWE-20;36.301565170288086;total_tokens: 1400, completion_tokens: 689, prompt_tokens: 711;0.02778;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18589;False;;25.746074676513672;total_tokens: 1546, completion_tokens: 460, prompt_tokens: 1086;0.02466;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18596;True;CWE-22 CWE-20;22.815748691558838;total_tokens: 1390, completion_tokens: 417, prompt_tokens: 973;0.02224;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18584;True;CWE-22 CWE-23;44.82059097290039;total_tokens: 1734, completion_tokens: 762, prompt_tokens: 972;0.03258;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18597;False;;24.965294361114502;total_tokens: 1459, completion_tokens: 381, prompt_tokens: 1078;0.02221;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18453;False;;49.812875509262085;total_tokens: 1653, completion_tokens: 581, prompt_tokens: 1072;0.028149999999999998;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18604;True;CWE-23 CWE-23 CWE-22 CWE-400;27.84248399734497;total_tokens: 1553, completion_tokens: 576, prompt_tokens: 977;0.027049999999999998;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18605;False;;27.092118740081787;total_tokens: 1468, completion_tokens: 382, prompt_tokens: 1086;0.02232;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18670;False;;24.08548378944397;total_tokens: 1077, completion_tokens: 380, prompt_tokens: 697;0.01837;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18671;False;;24.436832427978516;total_tokens: 1407, completion_tokens: 363, prompt_tokens: 1044;0.021330000000000002;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18686;False;;24.45728898048401;total_tokens: 1088, completion_tokens: 389, prompt_tokens: 699;0.01866;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18631;False;;26.738812685012817;total_tokens: 1552, completion_tokens: 465, prompt_tokens: 1087;0.024820000000000002;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18630;True;CWE-22;31.136755228042603;total_tokens: 1410, completion_tokens: 569, prompt_tokens: 841;0.025479999999999996;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18703;False;;24.49395728111267;total_tokens: 1645, completion_tokens: 447, prompt_tokens: 1198;0.02539;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18737;False;;24.106357097625732;total_tokens: 1676, completion_tokens: 590, prompt_tokens: 1086;0.02856;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18702;False;;30.409677743911743;total_tokens: 1417, completion_tokens: 577, prompt_tokens: 840;0.025709999999999997;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18736;True;CWE-23 CWE-918 CWE-311;31.281567096710205;total_tokens: 1436, completion_tokens: 538, prompt_tokens: 898;0.025120000000000003;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18748;True;CWE-23 CWE-22;29.065303564071655;total_tokens: 1432, completion_tokens: 536, prompt_tokens: 896;0.02504;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18749;False;;27.570117235183716;total_tokens: 1278, completion_tokens: 536, prompt_tokens: 742;0.0235;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18687;False;;49.525413513183594;total_tokens: 1663, completion_tokens: 615, prompt_tokens: 1048;0.028929999999999997;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18771;True;CWE-321;20.655284643173218;total_tokens: 2153, completion_tokens: 415, prompt_tokens: 1738;0.02983;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18764;False;;22.408123016357422;total_tokens: 1082, completion_tokens: 423, prompt_tokens: 659;0.01928;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18770;False;;23.147448778152466;total_tokens: 1096, completion_tokens: 427, prompt_tokens: 669;0.0195;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18761;True;CWE-321;23.87825345993042;total_tokens: 2223, completion_tokens: 499, prompt_tokens: 1724;0.03221;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18780;False;;24.12253451347351;total_tokens: 1114, completion_tokens: 455, prompt_tokens: 659;0.02024;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18760;True;CWE-259 CWE-532 CWE-598;26.733453512191772;total_tokens: 1156, completion_tokens: 507, prompt_tokens: 649;0.0217;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18756;True;CWE-259 CWE-532;26.81105923652649;total_tokens: 1138, completion_tokens: 514, prompt_tokens: 624;0.02166;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18758;False;;27.074977159500122;total_tokens: 1099, completion_tokens: 456, prompt_tokens: 643;0.02011;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18757;True;CWE-321;27.809715270996094;total_tokens: 1541, completion_tokens: 530, prompt_tokens: 1011;0.02601;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18775;True;CWE-321 CWE-259;28.44916081428528;total_tokens: 2266, completion_tokens: 550, prompt_tokens: 1716;0.03366;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18759;False;;30.422255992889404;total_tokens: 2286, completion_tokens: 586, prompt_tokens: 1700;0.03458;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18765;True;CWE-321 CWE-259;30.929179191589355;total_tokens: 2230, completion_tokens: 508, prompt_tokens: 1722;0.03246;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18767;True;CWE-321 CWE-259 CWE-313;31.45937466621399;total_tokens: 2255, completion_tokens: 486, prompt_tokens: 1769;0.03227;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18772;True;CWE-259 CWE-532 CWE-548;37.070266008377075;total_tokens: 1173, completion_tokens: 522, prompt_tokens: 651;0.022170000000000002;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18774;True;CWE-259 CWE-256 CWE-532;45.11018347740173;total_tokens: 1218, completion_tokens: 571, prompt_tokens: 647;0.0236;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18766;True;CWE-391;47.346195220947266;total_tokens: 1406, completion_tokens: 736, prompt_tokens: 670;0.02878;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18773;True;CWE-321;47.39399862289429;total_tokens: 2369, completion_tokens: 637, prompt_tokens: 1732;0.03643;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18785;True;CWE-321;27.138002395629883;total_tokens: 2349, completion_tokens: 554, prompt_tokens: 1795;0.034570000000000004;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18781;True;CWE-321 CWE-259;31.590412139892578;total_tokens: 2312, completion_tokens: 548, prompt_tokens: 1764;0.03408;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18788;False;;26.330397129058838;total_tokens: 1070, completion_tokens: 429, prompt_tokens: 641;0.01928;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18792;False;;27.44745373725891;total_tokens: 1000, completion_tokens: 357, prompt_tokens: 643;0.01714;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18791;False;;28.87776517868042;total_tokens: 2058, completion_tokens: 572, prompt_tokens: 1486;0.03202;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18782;True;CWE-256;34.30603384971619;total_tokens: 1368, completion_tokens: 715, prompt_tokens: 653;0.027979999999999998;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18794;True;CWE-259 CWE-532 CWE-313;29.110929489135742;total_tokens: 1159, completion_tokens: 520, prompt_tokens: 639;0.02199;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18795;True;CWE-321 CWE-259 CWE-312 CWE-313 CWE-312;29.98690915107727;total_tokens: 1612, completion_tokens: 563, prompt_tokens: 1049;0.027379999999999998;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18793;True;CWE-321 CWE-259;34.0586256980896;total_tokens: 1601, completion_tokens: 552, prompt_tokens: 1049;0.02705;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18784;True;CWE-391;40.67007803916931;total_tokens: 1354, completion_tokens: 684, prompt_tokens: 670;0.02722;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18789;True;CWE-321;37.865230321884155;total_tokens: 1563, completion_tokens: 518, prompt_tokens: 1045;0.02599;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18783;False;;42.43106126785278;total_tokens: 2342, completion_tokens: 602, prompt_tokens: 1740;0.03546;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18790;True;CWE-391;38.640233278274536;total_tokens: 1363, completion_tokens: 673, prompt_tokens: 690;0.02709;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18797;True;CWE-321;24.545947551727295;total_tokens: 1647, completion_tokens: 462, prompt_tokens: 1185;0.025710000000000004;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18799;True;CWE-321 CWE-532;24.791252851486206;total_tokens: 1613, completion_tokens: 515, prompt_tokens: 1098;0.026430000000000002;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18796;True;CWE-321;43.605916261672974;total_tokens: 1520, completion_tokens: 545, prompt_tokens: 975;0.026099999999999998;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18798;False;;37.66457557678223;total_tokens: 1313, completion_tokens: 645, prompt_tokens: 668;0.026029999999999998;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18861;True;CWE-20;23.456369876861572;total_tokens: 1121, completion_tokens: 432, prompt_tokens: 689;0.01985;2024-03-21
gpt-4-0125-preview;juliet-top-25-subset-34;cot_high_level_lf;J18827;True;CWE-89 CWE-20 CWE-256;23.674172163009644;total_tokens: 1383, completion_tokens: 418, prompt_tokens: 965;0.02219;2024-03-21
