juliet-top-25-subset-34;spotbugs;J19743;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19743.processB2G2()  Redundant null check at J19743.java:[line 51];51;51;2024-02-01
juliet-top-25-subset-34;spotbugs;J19743;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19743.processB2G1()  Redundant null check at J19743.java:[line 36];36;36;2024-02-01
juliet-top-25-subset-34;spotbugs;J11015;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE129_Improper_Validation_of_Array_Index.s02.J11015.processB2G1()  At J11015.java:[line 52];52;52;2024-02-01
juliet-top-25-subset-34;spotbugs;J11015;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE129_Improper_Validation_of_Array_Index.s02.J11015.processB2G2()  At J11015.java:[line 115];115;115;2024-02-01
juliet-top-25-subset-34;spotbugs;J11014;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE129_Improper_Validation_of_Array_Index.s02.J11014.handle()  At J11014.java:[line 16];16;16;2024-02-01
juliet-top-25-subset-34;spotbugs;J19509;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of myString which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19509.g2()  Redundant null check at J19509.java:[line 20];20;20;2024-02-01
juliet-top-25-subset-34;spotbugs;J19509;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of myString which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19509.process1()  Redundant null check at J19509.java:[line 10];10;10;2024-02-01
juliet-top-25-subset-34;spotbugs;J19759;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19759.processB2G2()  Redundant null check at J19759.java:[line 51];51;51;2024-02-01
juliet-top-25-subset-34;spotbugs;J19759;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19759.processB2G1()  Redundant null check at J19759.java:[line 36];36;36;2024-02-01
juliet-top-25-subset-34;spotbugs;J19759;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE476_NULL_Pointer_Dereference.J19759.processB2G1() uses the same code for two branches  At J19759.java:[line 29];29;29;2024-02-01
juliet-top-25-subset-34;spotbugs;J19759;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE476_NULL_Pointer_Dereference.J19759.processB2G2() uses the same code for two branches  At J19759.java:[line 46];46;46;2024-02-01
juliet-top-25-subset-34;spotbugs;J19758;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE476_NULL_Pointer_Dereference.J19758.handle() uses the same code for two branches  At J19758.java:[line 7];7;7;2024-02-01
juliet-top-25-subset-34;spotbugs;J23877;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE89_SQL_Injection.s02.J23877.processG2B(HttpServletRequest, HttpServletResponse) uses the same code for two branches  At J23877.java:[line 10];10;10;2024-02-01
juliet-top-25-subset-34;spotbugs;J23877;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE89_SQL_Injection.s02.J23877.processB2G(HttpServletRequest, HttpServletResponse) uses the same code for two branches  At J23877.java:[line 95];95;95;2024-02-01
juliet-top-25-subset-34;spotbugs;J20626;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE78_OS_Command_Injection.J20626.handle()  At J20626.java:[line 17];17;17;2024-02-01
juliet-top-25-subset-34;spotbugs;J21830;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE81_XSS_Error_Message.J21830.handle(HttpServletRequest, HttpServletResponse)  At J21830.java:[line 15];15;15;2024-02-01
juliet-top-25-subset-34;spotbugs;J19761;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19761.processB2G()  Redundant null check at J19761.java:[line 31];31;31;2024-02-01
juliet-top-25-subset-34;spotbugs;J19761;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE476_NULL_Pointer_Dereference.J19761.processG2B() uses the same code for two branches  At J19761.java:[line 7];7;7;2024-02-01
juliet-top-25-subset-34;spotbugs;J19761;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE476_NULL_Pointer_Dereference.J19761.processG2B() uses the same code for two branches  At J19761.java:[line 12];12;12;2024-02-01
juliet-top-25-subset-34;spotbugs;J19761;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE476_NULL_Pointer_Dereference.J19761.processB2G() uses the same code for two branches  At J19761.java:[line 20];20;20;2024-02-01
juliet-top-25-subset-34;spotbugs;J19761;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE476_NULL_Pointer_Dereference.J19761.processB2G() uses the same code for two branches  At J19761.java:[lines 25-28];25;28;2024-02-01
juliet-top-25-subset-34;spotbugs;J19649;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19649.processB2G()  Redundant null check at J19649.java:[line 15];15;15;2024-02-01
juliet-top-25-subset-34;spotbugs;J19839;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE549_Missing_Password_Masking.J19839.process1(HttpServletRequest, HttpServletResponse) uses the same code for two branches  At J19839.java:[lines 7-10];7;10;2024-02-01
juliet-top-25-subset-34;spotbugs;J15729;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s04.J15729.processB2G1()  At J15729.java:[line 38];38;38;2024-02-01
juliet-top-25-subset-34;spotbugs;J15729;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s04.J15729.processB2G2()  At J15729.java:[line 58];58;58;2024-02-01
juliet-top-25-subset-34;spotbugs;J15728;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s04.J15728.handle()  At J15728.java:[line 10];10;10;2024-02-01
juliet-top-25-subset-34;spotbugs;J20137;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE606_Unchecked_Loop_Condition.J20137.processG2B(HttpServletRequest, HttpServletResponse) uses the same code for two branches  At J20137.java:[line 8];8;8;2024-02-01
juliet-top-25-subset-34;spotbugs;J19589;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19589.processB2G2()  Redundant null check at J19589.java:[line 51];51;51;2024-02-01
juliet-top-25-subset-34;spotbugs;J19589;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19589.processB2G1()  Redundant null check at J19589.java:[line 36];36;36;2024-02-01
juliet-top-25-subset-34;spotbugs;J15937;CWE-NR;Dodgy code (STYLE) -  UC: Useless condition: it's always data != -2147483648 because variable type is short  At J15937.java:[line 91];91;91;2024-02-01
juliet-top-25-subset-34;spotbugs;J15937;CWE-NR;Correctness (CORRECTNESS) -  INT: Bad comparison of int with 0x8000000000000000L in testcases.CWE190_Integer_Overflow.s04.J15937.processB2G()  At J15937.java:[line 91];91;91;2024-02-01
juliet-top-25-subset-34;spotbugs;J19156;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE36_Absolute_Path_Traversal.J19156.handle()  At J19156.java:[line 17];17;17;2024-02-01
juliet-top-25-subset-34;spotbugs;J20973;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE80_XSS.s01.J20973.processG2B(HttpServletRequest, HttpServletResponse) uses the same code for two branches  At J20973.java:[line 13];13;13;2024-02-01
juliet-top-25-subset-34;spotbugs;J19043;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE36_Absolute_Path_Traversal.J19043.processG2B() uses the same code for two branches  At J19043.java:[line 13];13;13;2024-02-01
juliet-top-25-subset-34;spotbugs;J12753;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J12753.processB2G1()  At J12753.java:[line 41];41;41;2024-02-01
juliet-top-25-subset-34;spotbugs;J12753;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J12753.processB2G2()  At J12753.java:[line 59];59;59;2024-02-01
juliet-top-25-subset-34;spotbugs;J12931;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J12931.processB2G1()  At J12931.java:[line 33];33;33;2024-02-01
juliet-top-25-subset-34;spotbugs;J12931;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J12931.processB2G2()  At J12931.java:[line 51];51;51;2024-02-01
juliet-top-25-subset-34;spotbugs;J12931;CWE-NR;Dodgy code (STYLE) -  UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s05.J12931.processG2B2()  At J12931.java:[line 26];26;26;2024-02-01
juliet-top-25-subset-34;spotbugs;J12931;CWE-NR;Dodgy code (STYLE) -  UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s05.J12931.processG2B1()  At J12931.java:[line 14];14;14;2024-02-01
juliet-top-25-subset-34;spotbugs;J12931;CWE-NR;Dodgy code (STYLE) -  UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s05.J12931.processG2B1() seems to be useless  At J12931.java:[line 17];17;17;2024-02-01
juliet-top-25-subset-34;spotbugs;J12931;CWE-NR;Dodgy code (STYLE) -  UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s05.J12931.processG2B2() seems to be useless  At J12931.java:[line 29];29;29;2024-02-01
juliet-top-25-subset-34;spotbugs;J12930;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J12930.handle()  At J12930.java:[line 9];9;9;2024-02-01
juliet-top-25-subset-34;spotbugs;J12930;CWE-NR;Dodgy code (STYLE) -  UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s05.J12930.handle()  At J12930.java:[line 14];14;14;2024-02-01
juliet-top-25-subset-34;spotbugs;J20357;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE606_Unchecked_Loop_Condition.J20357.processG2B() uses the same code for two branches  At J20357.java:[line 8];8;8;2024-02-01
juliet-top-25-subset-34;spotbugs;J20357;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE606_Unchecked_Loop_Condition.J20357.processB2G() uses the same code for two branches  At J20357.java:[line 39];39;39;2024-02-01
juliet-top-25-subset-34;spotbugs;J17318;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s07.J17318.handle()  At J17318.java:[line 14];14;14;2024-02-01
juliet-top-25-subset-34;spotbugs;J17319;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s07.J17319.processB2G1()  At J17319.java:[line 38];38;38;2024-02-01
juliet-top-25-subset-34;spotbugs;J17319;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s07.J17319.processB2G2()  At J17319.java:[line 56];56;56;2024-02-01
juliet-top-25-subset-34;spotbugs;J12752;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J12752.handle()  At J12752.java:[line 9];9;9;2024-02-01
juliet-top-25-subset-34;spotbugs;J19307;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE36_Absolute_Path_Traversal.J19307.processG2B(HttpServletRequest, HttpServletResponse) uses the same code for two branches  At J19307.java:[line 11];11;11;2024-02-01
juliet-top-25-subset-34;spotbugs;J14351;CWE-NR;Correctness (CORRECTNESS) -  INT: Bad comparison of int with 0x8000000000000000L in testcases.CWE190_Integer_Overflow.s02.J14351.gB2GS(int, HttpServletRequest, HttpServletResponse)  At J14351.java:[line 20];20;20;2024-02-01
juliet-top-25-subset-34;spotbugs;J20313;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE606_Unchecked_Loop_Condition.J20313.processG2B() uses the same code for two branches  At J20313.java:[line 12];12;12;2024-02-01
juliet-top-25-subset-34;spotbugs;J21442;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE80_XSS.s01.J21442.handle(HttpServletRequest, HttpServletResponse)  At J21442.java:[line 18];18;18;2024-02-01
juliet-top-25-subset-34;spotbugs;J18955;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE321_Hard_Coded_Cryptographic_Key.J18955.processG2B() uses the same code for two branches  At J18955.java:[lines 13-20];13;20;2024-02-01
juliet-top-25-subset-34;spotbugs;J16322;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s06.J16322.handle()  At J16322.java:[line 8];8;8;2024-02-01
juliet-top-25-subset-34;spotbugs;J16323;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s06.J16323.processB2G()  At J16323.java:[line 21];21;21;2024-02-01
juliet-top-25-subset-34;spotbugs;J14729;CWE-NR;Correctness (CORRECTNESS) -  INT: Bad comparison of int with 0x8000000000000000L in testcases.CWE190_Integer_Overflow.s03.J14729.processB2G1()  At J14729.java:[line 97];97;97;2024-02-01
juliet-top-25-subset-34;spotbugs;J14729;CWE-NR;Correctness (CORRECTNESS) -  INT: Bad comparison of int with 0x8000000000000000L in testcases.CWE190_Integer_Overflow.s03.J14729.processB2G2()  At J14729.java:[line 165];165;165;2024-02-01
juliet-top-25-subset-34;spotbugs;J12499;CWE-NR;Dodgy code (STYLE) -  UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J12499.gG2BS(int)  At J12499.java:[line 114];114;114;2024-02-01
juliet-top-25-subset-34;spotbugs;J12499;CWE-NR;Dodgy code (STYLE) -  UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J12499.gG2BS(int) seems to be useless  At J12499.java:[line 117];117;117;2024-02-01
juliet-top-25-subset-34;spotbugs;J12498;CWE-NR;Dodgy code (STYLE) -  UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J12498.bS(int)  At J12498.java:[line 45];45;45;2024-02-01
juliet-top-25-subset-34;spotbugs;J12498;CWE-NR;Dodgy code (STYLE) -  UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J12498.bS(int) seems to be useless  At J12498.java:[line 48];48;48;2024-02-01
juliet-top-25-subset-34;spotbugs;J21460;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE80_XSS.s01.J21460.handle(HttpServletRequest, HttpServletResponse)  At J21460.java:[line 16];16;16;2024-02-01
juliet-top-25-subset-34;spotbugs;J15371;CWE-NR;Correctness (CORRECTNESS) -  INT: Bad comparison of int with 0x8000000000000000L in testcases.CWE190_Integer_Overflow.s04.J15371.processB2G1()  At J15371.java:[line 80];80;80;2024-02-01
juliet-top-25-subset-34;spotbugs;J15371;CWE-NR;Correctness (CORRECTNESS) -  INT: Bad comparison of int with 0x8000000000000000L in testcases.CWE190_Integer_Overflow.s04.J15371.processB2G2()  At J15371.java:[line 131];131;131;2024-02-01
juliet-top-25-subset-34;spotbugs;J15377;CWE-NR;Correctness (CORRECTNESS) -  INT: Bad comparison of int with 0x8000000000000000L in testcases.CWE190_Integer_Overflow.s04.J15377.processB2G1()  At J15377.java:[line 82];82;82;2024-02-01
juliet-top-25-subset-34;spotbugs;J15377;CWE-NR;Correctness (CORRECTNESS) -  INT: Bad comparison of int with 0x8000000000000000L in testcases.CWE190_Integer_Overflow.s04.J15377.processB2G2()  At J15377.java:[line 133];133;133;2024-02-01
juliet-top-25-subset-34;spotbugs;J23590;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE89_SQL_Injection.s02.J23590.handle()  At J23590.java:[line 16];16;16;2024-02-01
juliet-top-25-subset-34;spotbugs;J23591;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE89_SQL_Injection.s02.J23591.processB2G()  At J23591.java:[line 53];53;53;2024-02-01
juliet-top-25-subset-34;spotbugs;J20098;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE606_Unchecked_Loop_Condition.J20098.handle()  At J20098.java:[line 17];17;17;2024-02-01
juliet-top-25-subset-34;spotbugs;J20099;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE606_Unchecked_Loop_Condition.J20099.processB2G1()  At J20099.java:[line 73];73;73;2024-02-01
juliet-top-25-subset-34;spotbugs;J20099;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE606_Unchecked_Loop_Condition.J20099.processB2G2()  At J20099.java:[line 139];139;139;2024-02-01
juliet-top-25-subset-34;spotbugs;J19973;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE606_Unchecked_Loop_Condition.J19973.bPrivate  At J19973.java:[line 9];9;9;2024-02-01
juliet-top-25-subset-34;spotbugs;J18798;CWE-NR;Performance (PERFORMANCE) -  UuF: Unused field: testcases.CWE256_Plaintext_Storage_of_Password.J18798.passwordGoodB2G  In J18798.java;;;2024-02-01
juliet-top-25-subset-34;spotbugs;J18842;CWE-NR;Performance (PERFORMANCE) -  UuF: Unused field: testcases.CWE259_Hard_Coded_Password.J18842.dataGdG2B  In J18842.java;;;2024-02-01
juliet-top-25-subset-34;spotbugs;J18764;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE256_Plaintext_Storage_of_Password.J18764.privateFalse  At J18764.java:[line 15];15;15;2024-02-01
juliet-top-25-subset-34;spotbugs;J17867;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE190_Integer_Overflow.s07.J17867.bPrivate  At J17867.java:[line 6];6;6;2024-02-01
juliet-top-25-subset-34;spotbugs;J18588;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE23_Relative_Path_Traversal.J18588.privateFalse  At J18588.java:[line 13];13;13;2024-02-01
juliet-top-25-subset-34;spotbugs;J20016;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE606_Unchecked_Loop_Condition.J20016.gB2G2Private  At J20016.java:[line 67];67;67;2024-02-01
juliet-top-25-subset-34;spotbugs;J17866;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE190_Integer_Overflow.s07.J17866.gB2G2Private  At J17866.java:[line 28];28;28;2024-02-01
juliet-top-25-subset-34;spotbugs;J20464;CWE-NR;Performance (PERFORMANCE) -  UuF: Unused field: testcases.CWE78_OS_Command_Injection.J20464.dataGdG2B  In J20464.java;;;2024-02-01
juliet-top-25-subset-34;spotbugs;J18791;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE256_Plaintext_Storage_of_Password.J18791.bPrivate  At J18791.java:[line 14];14;14;2024-02-01
juliet-top-25-subset-34;spotbugs;J19737;CWE-NR;Performance (PERFORMANCE) -  UuF: Unused field: testcases.CWE476_NULL_Pointer_Dereference.J19737.dataB  In J19737.java;;;2024-02-01
juliet-top-25-subset-34;spotbugs;J18790;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE256_Plaintext_Storage_of_Password.J18790.gB2G2Private  At J18790.java:[line 57];57;57;2024-02-01
juliet-top-25-subset-34;spotbugs;J20017;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE606_Unchecked_Loop_Condition.J20017.bPrivate  At J20017.java:[line 10];10;10;2024-02-01
juliet-top-25-subset-34;spotbugs;J10738;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE129_Improper_Validation_of_Array_Index.s02.J10738.gB2G1Private  At J10738.java:[line 34];34;34;2024-02-01
juliet-top-25-subset-34;spotbugs;J18798;CWE-NR;Performance (PERFORMANCE) -  UuF: Unused field: testcases.CWE256_Plaintext_Storage_of_Password.J18798.passwordGoodG2B  In J18798.java;;;2024-02-01
juliet-top-25-subset-34;spotbugs;J18368;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE23_Relative_Path_Traversal.J18368.privateFalse  At J18368.java:[line 8];8;8;2024-02-01
juliet-top-25-subset-34;spotbugs;J18975;CWE-NR;Performance (PERFORMANCE) -  UuF: Unused field: testcases.CWE321_Hard_Coded_Cryptographic_Key.J18975.dataB  In J18975.java;;;2024-02-01
juliet-top-25-subset-34;spotbugs;J18930;CWE-NR;Performance (PERFORMANCE) -  UuF: Unused field: testcases.CWE259_Hard_Coded_Password.J18930.dataGdG2B  In J18930.java;;;2024-02-01
juliet-top-25-subset-34;spotbugs;J18790;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE256_Plaintext_Storage_of_Password.J18790.gG2BPrivate  At J18790.java:[line 58];58;58;2024-02-01
juliet-top-25-subset-34;spotbugs;J18843;CWE-NR;Performance (PERFORMANCE) -  UuF: Unused field: testcases.CWE259_Hard_Coded_Password.J18843.dataB  In J18843.java;;;2024-02-01
juliet-top-25-subset-34;spotbugs;J12499;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE129_Improper_Validation_of_Array_Index.s04.J12499.bPrivate  At J12499.java:[line 9];9;9;2024-02-01
juliet-top-25-subset-34;spotbugs;J16950;CWE-NR;Performance (PERFORMANCE) -  UuF: Unused field: testcases.CWE190_Integer_Overflow.s06.J16950.dataGdB2G  In J16950.java;;;2024-02-01
juliet-top-25-subset-34;spotbugs;J10738;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE129_Improper_Validation_of_Array_Index.s02.J10738.gB2G2Private  At J10738.java:[line 35];35;35;2024-02-01
juliet-top-25-subset-34;spotbugs;J18790;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE256_Plaintext_Storage_of_Password.J18790.gB2G1Private  At J18790.java:[line 56];56;56;2024-02-01
juliet-top-25-subset-34;spotbugs;J25094;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE89_SQL_Injection.s04.J25094.privateFalse  At J25094.java:[line 13];13;13;2024-02-01
juliet-top-25-subset-34;spotbugs;J19736;CWE-NR;Performance (PERFORMANCE) -  UuF: Unused field: testcases.CWE476_NULL_Pointer_Dereference.J19736.dataGdG2B  In J19736.java;;;2024-02-01
juliet-top-25-subset-34;spotbugs;J20465;CWE-NR;Performance (PERFORMANCE) -  UuF: Unused field: testcases.CWE78_OS_Command_Injection.J20465.dataB  In J20465.java;;;2024-02-01
juliet-top-25-subset-34;spotbugs;J19972;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE606_Unchecked_Loop_Condition.J19972.gG2BPrivate  At J19972.java:[line 58];58;58;2024-02-01
juliet-top-25-subset-34;spotbugs;J18138;CWE-NR;Performance (PERFORMANCE) -  UuF: Unused field: testcases.CWE190_Integer_Overflow.s07.J18138.dataGdB2G  In J18138.java;;;2024-02-01
juliet-top-25-subset-34;spotbugs;J20016;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE606_Unchecked_Loop_Condition.J20016.gG2BPrivate  At J20016.java:[line 68];68;68;2024-02-01
juliet-top-25-subset-34;spotbugs;J10738;CWE-NR;Performance (PERFORMANCE) -  UrF: Unread field: testcases.CWE129_Improper_Validation_of_Array_Index.s02.J10738.gG2BPrivate  At J10738.java:[line 36];36;36;2024-02-01
